"","MATINH","MAHUYEN","MAXA","MADIABAN","IDHO","KYDIEUTRA","store_method","harvest_combine","harvest_strawbaler","harvest_manual","harvest_other","timing","moisture","dry_method","n_app_drug","n_app_insect_fungi","n_insecticide","n_fungicide","n_app_fert","sum_fert","water_source","pipe","n_drydown","ws_method","ws_area_unit","ws_rate_ha","certified","rice_name","Province_name","Region","HOSO","DANTOCCHUHO","THUNHAP","TONGCHITIEU","M8_C1","dummy_1m","dummy_1r","dummy_1m1r","dummy_2r_fert","dummy_2r_n_app","dummy_1m2r","dummy_3r_n_app","dummy_3r_insect_1app","dummy_3r_fungi_2app","dummy_3r_stage","dummy_1m3r","dummy_4r","dummy_1m4r","dummy_5r","dummy_1m5r"
"8863",24,217,7402,16,7402016002,3,3,1,0,0,0,2,2,2,3,2,2,2,3,122.77,1,NA,0,1,"Sao Bac Bo (360m2)",33.3333333333333,2,"lúa lai","Tinh Bac Giang","2_NMMA","2",1,28778,52156.5,1,0,1,0,0,1,0,1,0,1,0,NA,0,0,1,0
"8864",24,217,7402,16,7402016009,3,2,1,0,0,0,2,2,2,2,1,2,1,3,80,3,2,1,1,"Sao Bac Bo (360m2)",27.7777777777778,1,"khang dân","Tinh Bac Giang","2_NMMA","9",1,160684,0,3,1,1,1,1,1,1,1,0,1,0,NA,0,0,1,0
"8865",24,217,7402,16,7402016011,3,2,1,0,0,0,2,2,2,3,2,2,1,3,80,3,2,1,1,"Sao Bac Bo (360m2)",27.7777777777778,1,"lai","Tinh Bac Giang","2_NMMA","11",1,210059,92256,3,1,1,1,1,1,1,1,0,1,0,NA,0,0,1,0
"8866",24,217,7402,16,7402016001,3,3,1,0,0,0,2,2,2,3,2,2,2,3,107.78,1,NA,0,1,"Sao Bac Bo (360m2)",33.3333333333333,2,"lúa lai","Tinh Bac Giang","2_NMMA","1",1,51961,0,1,0,1,0,0,1,0,1,0,1,0,NA,0,0,1,0
"8867",24,217,7402,16,7402016004,3,3,1,0,0,0,2,2,2,3,1,2,2,3,107.78,1,NA,0,1,"Sao Bac Bo (360m2)",27.7777777777778,2,"lúa lai","Tinh Bac Giang","2_NMMA","4",1,92159,0,1,0,1,0,0,1,0,1,0,1,0,NA,0,0,1,0
"8868",24,217,7402,16,7402016015,3,2,1,0,1,0,2,2,2,3,2,2,0,3,82.23,3,2,1,1,"Sao Bac Bo (360m2)",27.7777777777778,1,"lai","Tinh Bac Giang","2_NMMA","15",1,331992,0,4,1,1,1,1,1,1,1,0,1,0,NA,0,0,1,0
"8869",24,217,7402,16,7402016006,3,3,1,0,0,0,2,2,2,3,2,1,2,3,120.55,1,NA,0,1,"Sao Bac Bo (360m2)",33.3333333333333,2,"lúa lai","Tinh Bac Giang","2_NMMA","6",1,205059,0,1,0,1,0,0,1,0,1,1,1,0,NA,0,0,1,0
"8870",24,217,7402,16,7402016005,3,3,1,0,0,0,2,2,2,3,2,2,2,3,97.22,1,NA,0,1,"Sao Bac Bo (360m2)",33.3333333333333,2,"lúa lai","Tinh Bac Giang","2_NMMA","5",1,15458,0,1,0,1,0,1,1,0,1,0,1,0,NA,0,0,1,0
"8871",24,217,7402,16,7402016010,3,3,1,0,1,0,2,2,2,3,2,2,0,3,80,3,2,1,1,"Sao Bac Bo (360m2)",27.7777777777778,1,"lai","Tinh Bac Giang","2_NMMA","10",1,220610,0,3,1,1,1,1,1,1,1,0,1,0,NA,0,0,1,0
"8872",24,217,7402,16,7402016012,3,2,1,1,0,0,2,2,2,3,2,2,1,3,74.16,3,2,1,1,"Sao Bac Bo (360m2)",27.7777777777778,1,"khang dân 18","Tinh Bac Giang","2_NMMA","12",1,248398,0,3,1,1,1,1,1,1,1,0,1,0,NA,0,0,1,0
"8873",24,217,7402,16,7402016014,3,2,1,0,0,0,2,2,2,3,2,2,0,3,80,3,2,1,1,"Sao Bac Bo (360m2)",27.7777777777778,1,"khang dân","Tinh Bac Giang","2_NMMA","14",1,97633,0,5,1,1,1,1,1,1,1,0,1,0,NA,0,0,1,0
"8874",24,218,7474,9,7474009013,3,3,1,0,0,0,2,1,1,2,2,2,0,2,118.06,1,NA,0,4,"Sao Bac Bo (360m2)",27.7777777777778,1,"Lai F1","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,1,0,NA,0,0,1,0
"8875",24,218,7474,9,7474009008,3,2,1,0,0,0,3,2,3,2,2,2,0,3,58.33,1,NA,0,1,"Sao Bac Bo (360m2)",36.1111111111111,1,"khang dân","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,NA,0,0,0,0
"8876",24,218,7486,20,7486020005,3,3,1,0,0,0,2,2,1,2,2,2,0,2,30,1,NA,0,1,"Sao Bac Bo (360m2)",27.7777777777778,1,"Khang dân 18","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,NA,0,0,1,0
"8877",24,218,7486,20,7486020008,3,3,1,0,0,0,3,2,2,3,3,3,0,3,34.16,1,NA,0,1,"Sao Bac Bo (360m2)",33.3333333333333,1,"khang dân","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,NA,0,0,0,0
"8878",24,218,7486,20,7486020007,3,3,1,0,0,0,3,2,2,2,2,2,0,3,117.22,1,NA,1,1,"Sao Bac Bo (360m2)",33.3333333333333,1,"bông tai hồng","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,0,1,0,1,0,1,0,NA,0,0,0,0
"8879",24,218,7486,20,7486020014,3,3,1,0,0,0,3,2,2,4,2,2,2,3,55.56,1,NA,0,4,"Sao Bac Bo (360m2)",55.5555555555556,1,"kháng dân 18","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,NA,0,0,0,0
"8880",24,218,7486,20,7486020013,3,3,0,0,0,0,3,2,2,3,2,2,2,2,22.22,1,NA,0,5,"Sao Bac Bo (360m2)",55.5555555555556,1,"khang dân 18","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,NA,0,0,0,0
"8881",24,218,7486,20,7486020003,3,3,1,0,0,0,2,1,1,2,2,2,0,2,11.67,1,NA,0,1,"Sao Bac Bo (360m2)",27.7777777777778,1,"Khang dân 18","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,NA,0,0,1,0
"8882",24,218,7486,20,7486020015,3,3,1,0,0,0,3,2,2,2,1,1,1,2,61.11,1,NA,0,4,"Sao Bac Bo (360m2)",55.5555555555556,1,"kháng dân 18","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"8883",24,218,7486,20,7486020001,3,3,1,0,0,0,2,1,1,2,2,2,0,2,22.78,1,NA,0,4,"Sao Bac Bo (360m2)",27.7777777777778,1,"Khang dân 18","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,NA,0,0,1,0
"8884",24,218,7486,20,7486020004,3,3,1,0,0,0,2,1,1,2,2,2,0,2,11.67,1,NA,0,4,"Sao Bac Bo (360m2)",27.7777777777778,1,"Khang dân","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,NA,0,0,1,0
"8885",24,218,7486,20,7486020006,3,3,1,0,0,0,3,2,2,3,3,3,0,3,60.56,1,NA,0,1,"Sao Bac Bo (360m2)",41.6666666666667,1,"bông tai hồng","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,NA,0,0,0,0
"8886",24,218,7501,5,7501005006,3,3,1,0,0,0,3,2,2,3,3,3,0,3,36.11,1,NA,1,1,"Sao Bac Bo (360m2)",33.3333333333333,1,"bông tai hồng","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,NA,0,0,0,0
"8887",24,218,7501,5,7501005012,3,3,1,0,0,0,3,2,2,2,0,2,1,3,24.44,1,NA,0,5,"Sao Bac Bo (360m2)",27.7777777777778,1,"lúa lai f1","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,NA,0,0,0,0
"8888",24,218,7501,5,7501005001,3,3,1,0,0,0,2,1,2,2,2,2,0,2,90,1,NA,0,4,"Sao Bac Bo (360m2)",27.7777777777778,1,"khang dân 18","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,NA,0,0,1,0
"8889",24,218,7501,5,7501005002,3,3,1,0,0,0,2,1,1,2,2,2,0,2,17.5,1,NA,0,4,"Sao Bac Bo (360m2)",27.7777777777778,1,"Khang dân 18","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,NA,0,0,1,0
"8890",24,218,7501,5,7501005009,3,3,1,0,0,0,3,2,2,3,3,3,0,3,91.67,1,NA,0,1,"Sao Bac Bo (360m2)",36.1111111111111,1,"bông tai hồng","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,NA,0,0,0,0
"8891",24,218,7501,5,7501005014,3,3,1,0,0,0,3,2,2,1,0,0,0,3,24.44,1,NA,0,5,"Sao Bac Bo (360m2)",27.7777777777778,1,"lúa lai F1","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,0,0,0,0
"8892",24,218,7501,5,7501005003,3,3,1,0,0,0,2,1,1,2,2,2,0,2,11.67,1,NA,0,4,"Sao Bac Bo (360m2)",27.7777777777778,1,"Khang dân 18","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,NA,0,0,1,0
"8893",24,218,7501,5,7501005004,3,3,1,0,0,0,2,1,1,2,2,2,0,2,11.67,1,NA,0,4,"Sao Bac Bo (360m2)",27.7777777777778,1,"Khang dân 18","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,NA,0,0,1,0
"8894",24,218,7501,5,7501005007,3,3,1,0,0,0,3,2,2,3,3,3,0,3,51.11,1,NA,0,1,"Sao Bac Bo (360m2)",36.1111111111111,1,"bông tai hồng","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,NA,0,0,0,0
"8895",24,218,7501,5,7501005008,3,3,1,0,0,0,3,2,2,2,2,2,0,3,80.56,1,NA,0,1,"Sao Bac Bo (360m2)",38.8888888888889,1,"bông tai hồng","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,NA,0,0,0,0
"8896",24,218,7501,5,7501005013,3,3,1,0,0,0,3,2,2,1,0,0,0,2,27.78,1,NA,0,5,"Sao Bac Bo (360m2)",83.3333333333333,3,"lúa 225","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,0,1,0,1,0,0,1,1,1,NA,NA,0,0,0,0
"8897",24,218,7501,5,7501005010,3,3,1,0,0,0,3,2,2,3,3,3,0,3,43.06,1,NA,0,1,"Sao Bac Bo (360m2)",36.1111111111111,1,"bông tai hồng","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,NA,0,0,0,0
"8898",24,221,7681,2,7681002011,3,3,1,0,0,0,3,4,2,2,2,2,0,2,69.44,1,NA,0,1,"Sao Bac Bo (360m2)",55.5555555555556,1,"BC15","Tinh Bac Giang","2_NMMA","11",1,215940,NA,2,1,1,1,1,0,0,1,0,1,0,NA,0,0,0,0
"8899",24,221,7681,2,7681002001,3,2,1,0,0,0,2,2,2,2,2,1,1,3,0,1,NA,0,5,"Sao Bac Bo (360m2)",55.5555555555556,1,"PC","Tinh Bac Giang","2_NMMA","1",1,36359,NA,2,1,1,1,1,1,1,1,1,1,0,NA,0,0,1,0
"8900",24,221,7681,2,7681002010,3,2,1,0,0,0,3,1,3,2,2,2,0,2,166.66,1,NA,0,1,"Sao Bac Bo (360m2)",55.5555555555556,1,"TR 225","Tinh Bac Giang","2_NMMA","10",1,261961,NA,2,1,1,1,0,0,0,1,0,1,0,NA,0,0,0,0
"8901",24,221,7681,2,7681002006,3,2,1,0,0,0,3,2,2,2,2,2,0,2,68.05,1,NA,0,1,"Sao Bac Bo (360m2)",55.5555555555556,1,"BC15","Tinh Bac Giang","2_NMMA","6",1,376990,NA,2,1,1,1,1,0,0,1,0,1,0,NA,0,0,0,0
"8902",24,221,7681,2,7681002004,3,2,1,0,0,0,2,2,2,2,1,1,1,2,0,1,NA,0,5,"Sao Bac Bo (360m2)",55.5555555555556,1,"pc","Tinh Bac Giang","2_NMMA","4",1,34896,NA,2,1,1,1,1,0,0,1,1,1,0,NA,0,0,1,0
"8903",24,221,7681,2,7681002015,3,3,1,0,0,0,3,4,2,2,1,2,0,1,25,1,NA,0,1,"Sao Bac Bo (360m2)",55.5555555555556,1,"BC15","Tinh Bac Giang","2_NMMA","15",1,284760,170068.5,2,1,1,1,1,0,0,1,0,1,0,NA,0,0,0,0
"8904",24,221,7681,2,7681002013,3,3,1,0,0,0,3,4,2,2,2,2,0,2,183.34,1,NA,0,1,"Sao Bac Bo (360m2)",55.5555555555556,3,"BC15","Tinh Bac Giang","2_NMMA","13",1,315936,139815,2,0,1,0,0,0,0,1,0,1,0,NA,0,0,0,0
"8905",24,221,7681,2,7681002005,3,2,0,1,0,0,2,2,2,2,1,2,1,3,0,1,NA,0,5,"Sao Bac Bo (360m2)",55.5555555555556,1,"bc","Tinh Bac Giang","2_NMMA","5",1,256465,0,2,1,1,1,1,1,1,1,0,1,0,NA,0,0,0,0
"8906",24,221,7681,2,7681002014,3,3,1,0,0,0,3,4,2,2,1,2,0,1,0,1,NA,0,1,"Sao Bac Bo (360m2)",55.5555555555556,1,"BC15","Tinh Bac Giang","2_NMMA","14",1,464978,128352,2,1,1,1,1,0,0,1,0,1,0,NA,0,0,0,0
"8907",24,221,7681,2,7681002009,3,2,1,0,0,0,3,2,2,2,2,2,0,2,68.05,1,NA,0,1,"Sao Bac Bo (360m2)",55.5555555555556,1,"BC 15","Tinh Bac Giang","2_NMMA","9",1,206352,0,2,1,1,1,1,0,0,1,0,1,0,NA,0,0,0,0
"8908",24,221,7681,2,7681002002,3,2,1,0,0,0,2,2,2,2,1,2,2,3,0,1,NA,0,5,"Sao Bac Bo (360m2)",55.5555555555556,1,"BC","Tinh Bac Giang","2_NMMA","2",1,198911,NA,2,1,1,1,1,1,1,1,0,1,0,NA,0,0,1,0
"8909",24,221,7720,8,7720008003,3,3,1,0,0,0,2,2,2,3,2,2,1,2,0,1,NA,0,5,"Sao Bac Bo (360m2)",69.4444444444444,1,"khang dân","Tinh Bac Giang","2_NMMA","3",1,136320,69494.5,1,1,1,1,1,0,0,1,0,1,0,NA,0,0,1,0
"8910",24,221,7720,8,7720008007,3,2,1,0,0,0,3,2,2,2,2,2,0,2,69.44,1,NA,0,1,"Sao Bac Bo (360m2)",55.5555555555556,1,"BC15","Tinh Bac Giang","2_NMMA","7",1,218520,0,2,1,1,1,1,0,0,1,0,1,0,NA,0,0,0,0
"8911",24,221,7720,8,7720008005,3,3,1,0,0,0,2,2,2,2,2,1,1,3,0,1,NA,0,5,"Sao Bac Bo (360m2)",55.5555555555556,1,"khang dân","Tinh Bac Giang","2_NMMA","5",1,126504,0,3,1,1,1,1,1,1,1,1,1,0,NA,0,0,1,0
"8912",24,221,7720,8,7720008013,3,2,1,0,0,0,3,4,2,1,1,2,0,2,154.17,2,NA,0,1,"Sao Bac Bo (360m2)",55.5555555555556,3,"BC15","Tinh Bac Giang","2_NMMA","13",1,361057,0,1,0,1,0,0,0,0,1,0,1,0,NA,0,0,0,0
"8913",24,221,7720,8,7720008011,3,3,1,0,0,0,3,4,2,2,1,2,0,1,34.72,1,NA,0,1,"Sao Bac Bo (360m2)",55.5555555555556,3,"BC15","Tinh Bac Giang","2_NMMA","11",1,97416,0,3,0,1,0,1,0,0,1,0,1,0,NA,0,0,0,0
"8914",24,221,7720,8,7720008001,3,2,1,0,0,0,2,2,2,2,2,1,1,2,0,1,NA,0,5,"Sao Trung Bo (500m2)",50,1,"TBR225","Tinh Bac Giang","2_NMMA","1",1,92448,0,3,1,1,1,1,0,0,1,1,1,0,NA,0,0,1,0
"8915",24,221,7720,8,7720008004,3,2,1,0,1,0,2,2,2,2,1,2,1,2,0,1,NA,0,5,"Sao Bac Bo (360m2)",55.5555555555556,1,"khang dân","Tinh Bac Giang","2_NMMA","4",1,107138,0,3,1,1,1,1,0,0,1,0,1,0,NA,0,0,1,0
"8916",24,221,7720,8,7720008012,3,3,1,0,0,0,3,4,2,2,1,3,0,1,52.5,1,NA,0,1,"Sao Bac Bo (360m2)",55.5555555555556,1,"TBR225","Tinh Bac Giang","2_NMMA","12",1,225609,55576,1,1,1,1,1,0,0,1,0,1,0,NA,0,0,0,0
"8917",24,221,7720,8,7720008006,3,2,1,0,0,0,3,2,2,2,2,2,0,2,69.44,1,NA,0,1,"Sao Bac Bo (360m2)",55.5555555555556,1,"BC15","Tinh Bac Giang","2_NMMA","6",1,165818,0,2,1,1,1,1,0,0,1,0,1,0,NA,0,0,0,0
"8918",24,221,7720,8,7720008009,3,2,1,0,0,0,3,2,2,2,2,2,0,2,69.44,1,NA,0,1,"Sao Bac Bo (360m2)",55.5555555555556,1,"BC15","Tinh Bac Giang","2_NMMA","9",1,131292,0,3,1,1,1,1,0,0,1,0,1,0,NA,0,0,0,0
"8919",24,221,7720,8,7720008008,3,2,1,0,0,0,3,2,2,2,2,2,0,2,69.44,1,NA,0,1,"Sao Bac Bo (360m2)",55.5555555555556,1,"Khang dân","Tinh Bac Giang","2_NMMA","8",1,218305,78058.5,3,1,1,1,1,0,0,1,0,1,0,NA,0,0,0,0
"8920",24,221,7720,8,7720008002,3,3,1,0,0,0,2,2,2,1,1,1,0,2,0,1,NA,0,5,"Sao Bac Bo (360m2)",69.4444444444444,1,"khang dân","Tinh Bac Giang","2_NMMA","2",1,505799,0,2,1,1,1,1,0,0,1,1,1,0,NA,0,0,1,0
"8921",24,221,7720,8,7720008010,3,2,1,0,0,0,3,2,2,2,2,2,0,2,69.44,1,NA,0,1,"Sao Bac Bo (360m2)",55.5555555555556,1,"BC 15","Tinh Bac Giang","2_NMMA","10",1,210960,0,2,1,1,1,1,0,0,1,0,1,0,NA,0,0,0,0
"8922",24,221,7747,5,7747005015,3,3,1,0,0,0,3,4,2,2,2,2,0,1,34.72,1,NA,0,1,"Sao Bac Bo (360m2)",55.5555555555556,1,"BC15","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,NA,0,0,0,0
"8923",24,221,7747,5,7747005013,3,3,1,0,0,0,3,4,2,2,1,2,0,1,34.72,1,NA,0,1,"Sao Bac Bo (360m2)",55.5555555555556,1,"BC15","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,NA,0,0,0,0
"8924",24,221,7747,5,7747005004,3,2,1,0,0,0,2,2,2,2,2,2,1,3,0,1,NA,0,5,"Sao Bac Bo (360m2)",69.4444444444444,1,"khang dân","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,NA,0,0,1,0
"8925",24,221,7747,5,7747005007,3,2,1,0,0,0,3,4,2,2,2,2,0,2,68.05,1,NA,0,1,"Sao Bac Bo (360m2)",55.5555555555556,1,"BC 15","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,NA,0,0,0,0
"8926",24,221,7747,5,7747005003,3,2,1,0,0,0,2,2,2,2,1,1,1,3,0,1,NA,0,5,"Sao Bac Bo (360m2)",69.4444444444444,1,"khang dân","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,NA,0,0,1,0
"8927",24,221,7747,5,7747005014,3,3,1,0,0,0,3,4,2,2,1,2,0,1,38.89,1,NA,0,1,"Sao Bac Bo (360m2)",55.5555555555556,1,"BC15","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,NA,0,0,0,0
"8928",24,222,7765,1,7765001010,3,2,1,0,0,0,2,2,2,2,0,0,0,3,88.89,1,NA,0,5,"Sao Bac Bo (360m2)",27.7777777777778,1,"JO2","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,0,0,1,0
"8929",24,222,7765,1,7765001007,3,2,0,1,0,0,3,1,2,1,0,1,0,1,0,1,NA,0,1,"Sao Bac Bo (360m2)",27.7777777777778,1,"TBR225","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"8930",24,222,7765,1,7765001014,3,2,0,1,0,0,3,1,2,2,2,1,1,1,0,1,NA,0,1,"Sao Bac Bo (360m2)",27.7777777777778,1,"khang dân","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"8931",24,222,7765,1,7765001008,3,2,1,0,0,0,2,2,2,2,2,1,1,2,0,1,NA,0,5,"Sao Bac Bo (360m2)",69.4444444444444,1,"khang dân","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,1,0
"8932",24,222,7765,1,7765001006,3,3,1,0,0,0,2,2,2,3,2,2,2,2,138.89,1,NA,0,5,"Sao Bac Bo (360m2)",27.7777777777778,1,"TBR225","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,1,0,NA,0,0,1,0
"8933",24,222,7765,1,7765001009,3,3,1,0,0,0,2,2,2,2,0,1,1,2,88.89,1,NA,0,5,"Sao Bac Bo (360m2)",27.7777777777778,1,"TBR225","Tinh Bac Giang","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,1,NA,0,0,1,0
"8934",25,227,8287,6,8287006001,3,3,1,0,0,0,3,1,2,1,1,1,0,2,88.88,1,NA,1,1,"Sao Bac Bo (360m2)",250,99,"J02","Tinh Phu Tho","2_NMMA","1",1,316993,0,2,0,0,0,1,0,0,1,1,1,0,NA,0,0,0,0
"8935",25,227,8287,6,8287006006,3,3,1,0,0,0,3,2,3,1,1,1,0,2,0,1,NA,0,4,"Sao Bac Bo (360m2)",55.5555555555556,1,"jo2","Tinh Phu Tho","2_NMMA","6",1,89277,0,3,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"8936",25,227,8287,6,8287006004,3,3,0,0,1,0,3,2,3,1,1,1,0,2,0,1,NA,0,5,"Sao Bac Bo (360m2)",27.7777777777778,1,"thiên ưu 8","Tinh Phu Tho","2_NMMA","4",1,29039,0,3,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"8937",25,230,7969,3,7969003011,3,3,0,0,1,0,3,2,2,3,2,1,1,2,47.22,5,NA,0,5,"Sao Bac Bo (360m2)",27.7777777777778,1,"hương iu 98","Tinh Phu Tho","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"8938",25,230,7969,3,7969003009,3,3,0,0,1,0,3,2,2,2,1,1,0,2,70.83,3,2,0,5,"Sao Bac Bo (360m2)",27.7777777777778,1,"hương iu 98","Tinh Phu Tho","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"8939",25,230,7969,3,7969003013,3,3,0,0,1,0,3,2,2,3,2,2,1,3,117.22,1,NA,1,5,"Sao Bac Bo (360m2)",27.7777777777778,1,"hương iu 98","Tinh Phu Tho","2_NMMA",NA,NA,NA,NA,NA,1,1,1,0,1,0,1,0,1,0,NA,0,0,0,0
"8940",25,230,7969,3,7969003015,3,3,0,0,1,0,3,2,2,1,1,1,0,2,43.05,5,NA,0,5,"Sao Bac Bo (360m2)",27.7777777777778,1,"hương iu 98","Tinh Phu Tho","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"8941",25,230,7969,3,7969003010,3,3,0,0,1,0,3,2,2,3,2,1,1,2,47.22,5,NA,2,5,"Sao Bac Bo (360m2)",41.6666666666667,1,"hương iu 98","Tinh Phu Tho","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"8942",25,230,7969,3,7969003004,3,3,0,0,1,0,3,2,2,2,2,2,0,2,44.44,1,NA,1,1,"Sao Bac Bo (360m2)",27.7777777777778,1,"Gấu đỏ","Tinh Phu Tho","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,1,NA,0,0,0,0
"8943",25,231,8092,3,8092003010,3,3,0,0,1,0,3,2,2,2,2,2,0,1,27.78,1,NA,0,1,"Sao Bac Bo (360m2)",27.7777777777778,1,"Lúa lai","Tinh Phu Tho","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,NA,0,0,0,0
"8944",25,231,8092,3,8092003011,3,3,1,0,0,0,3,2,2,2,2,2,0,2,122.23,1,NA,0,1,"Sao Bac Bo (360m2)",27.7777777777778,1,"Lúa lai","Tinh Phu Tho","2_NMMA",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,1,0,NA,0,0,0,0
"8945",25,231,8092,3,8092003012,3,3,0,0,1,0,3,2,2,3,3,3,0,1,0,1,NA,0,4,"Sao Bac Bo (360m2)",36.1111111111111,1,"QR15","Tinh Phu Tho","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,NA,0,0,0,0
"8946",25,231,8092,3,8092003015,3,3,0,0,1,0,3,2,2,3,3,3,0,3,61.11,1,NA,0,4,"Sao Bac Bo (360m2)",27.7777777777778,1,"thái xuyên","Tinh Phu Tho","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,NA,0,0,0,0
"8947",25,231,8092,3,8092003001,3,2,0,0,1,0,3,1,2,1,1,2,1,1,20.83,1,NA,0,5,"Sao Bac Bo (360m2)",27.7777777777778,99,"Thiên ưu","Tinh Phu Tho","2_NMMA",NA,NA,NA,NA,NA,0,1,0,1,0,0,1,0,1,1,NA,0,0,0,0
"8948",25,231,8092,3,8092003006,3,3,1,0,0,0,3,2,2,1,1,1,0,2,55.56,1,NA,0,1,"Sao Bac Bo (360m2)",27.7777777777778,1,"Lúa lai","Tinh Phu Tho","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"8949",25,231,8092,3,8092003018,3,3,0,0,1,0,3,2,2,4,3,4,1,3,61.11,1,NA,4,4,"Sao Bac Bo (360m2)",27.7777777777778,1,"nhị ưu 838","Tinh Phu Tho","2_NMMA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,NA,0,0,0,0
"8950",25,231,8092,3,8092003008,3,2,0,0,1,0,3,1,2,1,1,2,0,2,147.22,1,NA,0,5,"Sao Bac Bo (360m2)",27.7777777777778,99,"Thiên ưu","Tinh Phu Tho","2_NMMA",NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,1,0,NA,0,0,0,0
