"","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","Province_name","ws_method","ws_area_unit","ws_rate","seed_rate_duration","pre_area_unit","pre_rate","certified","rice_name","KYDIEUTRA","Region","ws_rate_ha","pre_rate_ha"
"7609",86,857,29593,21,11,29593021011,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",15,10,"Sao Nam Bo/Cong Nha nuoc (1000m2)",15,1,"Đài thơm 8",2,"6_MRD",150,150
"7610",86,857,29593,21,13,29593021013,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",15,1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,3,"OM18",2,"6_MRD",150,200
"7611",86,858,29638,9,3,29638009003,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,10,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,3,"ML202",2,"6_MRD",200,200
"7612",86,858,29638,9,4,29638009004,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,8,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,3,"ML202",2,"6_MRD",200,200
"7613",86,858,29638,9,5,29638009005,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",21,7,"Sao Nam Bo/Cong Nha nuoc (1000m2)",19,3,"ML202",2,"6_MRD",210,190
"7614",86,858,29638,9,6,29638009006,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",22,4,"Sao Nam Bo/Cong Nha nuoc (1000m2)",25,3,"Giống ML202",2,"6_MRD",220,250
"7615",86,858,29638,9,8,29638009008,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,5,"Sao Nam Bo/Cong Nha nuoc (1000m2)",25,3,"Ml 202",2,"6_MRD",200,250
"7616",86,858,29638,9,9,29638009009,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,10,"Sao Nam Bo/Cong Nha nuoc (1000m2)",25,3,"Ml 202",2,"6_MRD",200,250
"7617",86,858,29638,9,11,29638009011,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,6,"Sao Nam Bo/Cong Nha nuoc (1000m2)",23,3,"ML202",2,"6_MRD",200,230
"7618",86,858,29638,9,12,29638009012,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,3,"Sao Nam Bo/Cong Nha nuoc (1000m2)",23,2,"Giống OM5451",2,"6_MRD",200,230
"7619",86,858,29638,9,14,29638009014,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,9,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,3,"ML202",2,"6_MRD",200,200
"7620",86,859,29704,3,3,29704003003,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",18,7,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,3,"OM 5451",2,"6_MRD",180,200
"7621",86,859,29704,3,7,29704003007,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,10,"m2",20,1,"ML202",2,"6_MRD",200,200
"7622",86,859,29704,3,11,29704003011,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",18,8,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,1,"ML 202",2,"6_MRD",180,200
"7623",86,860,29734,12,1,29734012001,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",15,20,NA,NA,1,"lài thơm 8",2,"6_MRD",150,NA
"7624",86,860,29734,12,2,29734012002,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",14,30,NA,NA,1,"lài thơm 8",2,"6_MRD",140,NA
"7625",86,860,29734,12,5,29734012005,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,20,NA,NA,1,"lài thơm 8",2,"6_MRD",200,NA
"7626",86,860,29734,12,7,29734012007,"Tinh Vinh Long",2,"Sao Nam Bo/Cong Nha nuoc (1000m2)",14,5,"Sao Nam Bo/Cong Nha nuoc (1000m2)",18,1,"lài thơm 8",2,"6_MRD",140,180
"7627",86,860,29734,12,10,29734012010,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",15,10,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,1,"Đài thơm 8",2,"6_MRD",150,200
"7628",86,860,29734,12,11,29734012011,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,99,NA,NA,1,"OM 18",2,"6_MRD",200,NA
"7629",86,860,29734,12,13,29734012013,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",14,99,NA,NA,3,"đài thơm 8",2,"6_MRD",140,NA
"7630",86,860,29734,12,14,29734012014,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",15,99,NA,NA,1,"OM 18",2,"6_MRD",150,NA
"7631",86,860,29734,12,15,29734012015,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",15,99,NA,NA,1,"OM 6976",2,"6_MRD",150,NA
"7632",86,860,29755,10,1,29755010001,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,99,NA,NA,1,"Thơm lài",2,"6_MRD",200,NA
"7633",86,860,29755,10,2,29755010002,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,99,NA,NA,1,"OE 18",2,"6_MRD",200,NA
"7634",86,860,29755,10,5,29755010005,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,99,NA,NA,1,"OM 18",2,"6_MRD",200,NA
"7635",86,863,29779,7,5,29779007005,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,15,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,1,"ML202",2,"6_MRD",200,200
"7636",86,863,29779,7,15,29779007015,"Tinh Vinh Long",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,10,"m2",20,1,"ML202",2,"6_MRD",200,200
"7637",87,866,29863,17,1,29863017001,"Tinh Dong Thap",2,"Sao Nam Bo/Cong Nha nuoc (1000m2)",16.6,12,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,1,"lài thơm",2,"6_MRD",166,200
"7638",87,866,29863,17,2,29863017002,"Tinh Dong Thap",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",18,18,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,1,"om18",2,"6_MRD",180,200
"7639",87,866,29863,17,4,29863017004,"Tinh Dong Thap",1,"Cong Tam Cat (1300m2)",20,15,"Cong Tam Cat (1300m2)",30,1,"OM18",2,"6_MRD",153.846153846154,230.769230769231
"7640",87,866,29863,17,5,29863017005,"Tinh Dong Thap",2,"Cong Tam Cat (1300m2)",20,2,"Cong Tam Cat (1300m2)",20,1,"OM18",2,"6_MRD",153.846153846154,153.846153846154
"7641",87,866,29863,17,7,29863017007,"Tinh Dong Thap",99,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,99,NA,NA,2,"504",2,"6_MRD",200,NA
"7642",87,866,29863,17,10,29863017010,"Tinh Dong Thap",3,"Sao Nam Bo/Cong Nha nuoc (1000m2)",14,12,"Sao Nam Bo/Cong Nha nuoc (1000m2)",14,1,"om 18",2,"6_MRD",140,140
"7643",87,869,29932,24,4,29932024004,"Tinh Dong Thap",3,"Cong Tam Cat (1300m2)",20,2,"Cong Tam Cat (1300m2)",22,1,"nếp long an",2,"6_MRD",153.846153846154,169.230769230769
"7644",87,869,29932,24,5,29932024005,"Tinh Dong Thap",3,"Cong Tam Cat (1300m2)",18,5,"Cong Tam Cat (1300m2)",20,1,"Nếp",2,"6_MRD",138.461538461538,153.846153846154
"7645",87,869,29932,24,11,29932024011,"Tinh Dong Thap",3,"Sao Nam Bo/Cong Nha nuoc (1000m2)",18,5,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,1,"nếp",2,"6_MRD",180,200
"7646",87,869,29941,14,1,29941014001,"Tinh Dong Thap",3,"Cong Tam Cat (1300m2)",22,7,"Cong Tam Cat (1300m2)",25,1,"nếp long an",2,"6_MRD",169.230769230769,192.307692307692
"7648",87,869,29941,14,3,29941014003,"Tinh Dong Thap",3,"Cong Tam Cat (1300m2)",22,6,"Cong Tam Cat (1300m2)",27,1,"nếp long an",2,"6_MRD",169.230769230769,207.692307692308
"7649",87,869,29941,14,6,29941014006,"Tinh Dong Thap",3,"Cong Tam Cat (1300m2)",22,5,"Cong Tam Cat (1300m2)",28,1,"Nếp",2,"6_MRD",169.230769230769,215.384615384615
"7650",87,869,29941,14,18,29941014018,"Tinh Dong Thap",3,"Cong Tam Cat (1300m2)",20,10,"Cong Tam Cat (1300m2)",20,1,"nếp",2,"6_MRD",153.846153846154,153.846153846154
"7651",87,869,29941,14,20,29941014020,"Tinh Dong Thap",1,"Cong Tam Cat (1300m2)",23,2,"Cong Tam Cat (1300m2)",26,1,"OM 4900",2,"6_MRD",176.923076923077,200
"7652",87,868,29955,17,9,29955017009,"Tinh Dong Thap",1,"Cong Tam Cat (1300m2)",22,10,"Cong Tam Cat (1300m2)",25,1,"OM5451",2,"6_MRD",169.230769230769,192.307692307692
"7653",87,868,29955,17,16,29955017016,"Tinh Dong Thap",1,"Cong Tam Cat (1300m2)",22,10,"Cong Tam Cat (1300m2)",25,1,"0M4900",2,"6_MRD",169.230769230769,192.307692307692
"7654",87,870,29992,33,10,29992033010,"Tinh Dong Thap",3,"Sao Nam Bo/Cong Nha nuoc (1000m2)",15,99,NA,NA,1,"đài thơm 8",2,"6_MRD",150,NA
"7655",87,871,30019,1,6,30019001006,"Tinh Dong Thap",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",16,2,"Sao Nam Bo/Cong Nha nuoc (1000m2)",18,1,"Đài Thơm 8",2,"6_MRD",160,180
"7656",87,871,30019,1,8,30019001008,"Tinh Dong Thap",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",17,2,"Sao Nam Bo/Cong Nha nuoc (1000m2)",18,1,"nếp long an",2,"6_MRD",170,180
"7657",87,871,30019,1,9,30019001009,"Tinh Dong Thap",3,"Sao Nam Bo/Cong Nha nuoc (1000m2)",17,2,"Sao Nam Bo/Cong Nha nuoc (1000m2)",18,1,"nếp long an",2,"6_MRD",170,180
"7658",87,871,30019,1,12,30019001012,"Tinh Dong Thap",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",18,3,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,1,"đài thơm 8",2,"6_MRD",180,200
"7659",87,871,30019,1,14,30019001014,"Tinh Dong Thap",3,"Sao Nam Bo/Cong Nha nuoc (1000m2)",16,2,"Sao Nam Bo/Cong Nha nuoc (1000m2)",18,1,"OM5451",2,"6_MRD",160,180
"7660",87,873,30085,21,7,30085021007,"Tinh Dong Thap",1,"Cong Tam Cat (1300m2)",20,6,"Cong Tam Cat (1300m2)",22,1,"OM 18",2,"6_MRD",153.846153846154,169.230769230769
"7661",87,874,30148,1,6,30148001006,"Tinh Dong Thap",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,8,"Sao Nam Bo/Cong Nha nuoc (1000m2)",18,1,"om18",2,"6_MRD",200,180
"7662",87,874,30148,1,10,30148001010,"Tinh Dong Thap",3,"Sao Nam Bo/Cong Nha nuoc (1000m2)",15,4,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,2,"om4218",2,"6_MRD",150,200
"7663",87,874,30148,1,11,30148001011,"Tinh Dong Thap",3,"Sao Nam Bo/Cong Nha nuoc (1000m2)",15,3,"Sao Nam Bo/Cong Nha nuoc (1000m2)",18,1,"om5451",2,"6_MRD",150,180
"7664",87,875,30202,9,8,30202009008,"Tinh Dong Thap",1,"Cong Tam Cat (1300m2)",20,99,NA,NA,3,"IR 50404",2,"6_MRD",153.846153846154,NA
"7665",87,875,30202,9,10,30202009010,"Tinh Dong Thap",1,"Cong Tam Cat (1300m2)",20,99,NA,NA,3,"IR 50404",2,"6_MRD",153.846153846154,NA
"7666",87,875,30202,9,12,30202009012,"Tinh Dong Thap",1,"Cong Tam Cat (1300m2)",20,99,NA,NA,3,"IR 50404",2,"6_MRD",153.846153846154,NA
"7667",87,876,30223,4,4,30223004004,"Tinh Dong Thap",3,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,99,NA,NA,1,"IR50404",2,"6_MRD",200,NA
"7668",87,876,30223,4,5,30223004005,"Tinh Dong Thap",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",25,99,"Không biết",2,"6_MRD",200,250
"7669",87,876,30223,4,10,30223004010,"Tinh Dong Thap",3,"Sao Nam Bo/Cong Nha nuoc (1000m2)",22,99,NA,NA,1,"IR50505",2,"6_MRD",220,NA
"7670",87,876,30223,4,15,30223004015,"Tinh Dong Thap",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",25,99,NA,NA,3,"IR50404",2,"6_MRD",250,NA
"7671",87,877,30277,8,5,30277008005,"Tinh Dong Thap",1,NA,200,99,NA,NA,2,"ir50404",2,"6_MRD",200,NA
"7672",87,877,30277,8,14,30277008014,"Tinh Dong Thap",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",19,99,NA,NA,3,"IR50404",2,"6_MRD",190,NA
"7673",89,883,30307,63,5,30307063005,"Tinh An Giang",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",23,5,"Sao Nam Bo/Cong Nha nuoc (1000m2)",22,1,"IR50404",2,"6_MRD",230,220
"7674",89,883,30307,63,10,30307063010,"Tinh An Giang",2,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,5,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,1,"Đài thơm 8",2,"6_MRD",200,200
"7675",89,883,30307,63,15,30307063015,"Tinh An Giang",2,"Cong Tam Cat (1300m2)",25,5,"Cong Tam Cat (1300m2)",25,1,"OM504",2,"6_MRD",192.307692307692,192.307692307692
"7676",89,886,30355,2,5,30355002005,"Tinh An Giang",3,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,3,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,1,"Om5451",2,"6_MRD",200,200
"7677",89,886,30355,2,6,30355002006,"Tinh An Giang",3,"Sao Nam Bo/Cong Nha nuoc (1000m2)",18,4,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,1,"OM5451",2,"6_MRD",180,200
"7678",89,886,30355,2,7,30355002007,"Tinh An Giang",3,"Sao Nam Bo/Cong Nha nuoc (1000m2)",18,2,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,1,"OM5451",2,"6_MRD",180,200
"7679",89,886,30355,2,15,30355002015,"Tinh An Giang",2,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,4,"Sao Nam Bo/Cong Nha nuoc (1000m2)",10,1,"Om5451",2,"6_MRD",200,100
"7680",89,886,30358,13,1,30358013001,"Tinh An Giang",2,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,3,"Sao Nam Bo/Cong Nha nuoc (1000m2)",20,1,"Om 5451",2,"6_MRD",200,200
"7681",89,888,30415,18,2,30415018002,"Tinh An Giang",2,"Cong Tam Cat (1300m2)",20,99,NA,NA,1,"AG",2,"6_MRD",153.846153846154,NA
"7682",89,888,30415,18,10,30415018010,"Tinh An Giang",2,"Sao Nam Bo/Cong Nha nuoc (1000m2)",21,99,NA,NA,1,"CK92",2,"6_MRD",210,NA
"7683",89,889,30487,9,8,30487009008,"Tinh An Giang",3,"Sao Nam Bo/Cong Nha nuoc (1000m2)",25,1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",28,1,"OM 18",2,"6_MRD",250,280
"7684",89,889,30490,19,5,30490019005,"Tinh An Giang",3,NA,50,5,"Sao Nam Bo/Cong Nha nuoc (1000m2)",15,1,"đài thơm 8",2,"6_MRD",25.6410256410256,150
"7685",89,889,30490,19,12,30490019012,"Tinh An Giang",3,"Sao Nam Bo/Cong Nha nuoc (1000m2)",21,99,NA,NA,3,"nếp 3 tháng",2,"6_MRD",210,NA
"7687",89,891,30562,15,10,30562015010,"Tinh An Giang",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",18,99,NA,NA,99,"0",2,"6_MRD",180,NA
"7688",89,891,30562,15,11,30562015011,"Tinh An Giang",99,"Cong Tam Cat (1300m2)",0,99,NA,NA,99,"0",2,"6_MRD",0,NA
"7689",89,891,30562,15,16,30562015016,"Tinh An Giang",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",15,99,NA,NA,99,"504",2,"6_MRD",150,NA
"7690",89,891,30583,12,4,30583012004,"Tinh An Giang",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",18,5,"m2",18,1,"Lúa nhật",2,"6_MRD",180,180
"7691",89,891,30583,12,9,30583012009,"Tinh An Giang",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",15,2,"m2",15,1,"OM5451",2,"6_MRD",150,150
"7692",89,891,30583,12,10,30583012010,"Tinh An Giang",2,"Cong Tam Cat (1300m2)",15,2,"Cong Tam Cat (1300m2)",20,2,"Lúa Nhật",2,"6_MRD",115.384615384615,153.846153846154
"7693",89,891,30583,12,12,30583012012,"Tinh An Giang",2,"Cong Tam Cat (1300m2)",18,8,"Cong Tam Cat (1300m2)",20,1,"Nhật",2,"6_MRD",138.461538461538,153.846153846154
"7694",89,893,30658,11,5,30658011005,"Tinh An Giang",1,"Cong Tam Cat (1300m2)",29,99,NA,NA,1,"Đài Thơm 8",2,"6_MRD",223.076923076923,NA
"7695",89,894,30694,15,1,30694015001,"Tinh An Giang",3,"Cong Tam Cat (1300m2)",20,99,NA,NA,1,"380",2,"6_MRD",153.846153846154,NA
"7696",89,894,30694,15,9,30694015009,"Tinh An Giang",3,"Cong Tam Cat (1300m2)",20,20,NA,NA,1,"380",2,"6_MRD",153.846153846154,NA
"7697",89,894,30694,15,15,30694015015,"Tinh An Giang",3,"Cong Tam Cat (1300m2)",22,17,"Cong Tam Cat (1300m2)",52,1,"380",2,"6_MRD",169.230769230769,NA
"7698",91,904,30853,15,5,30853015005,"Tinh Kien Giang",3,"Cong Tam Cat (1300m2)",20,99,NA,NA,1,"OM5451",2,"6_MRD",153.846153846154,NA
"7699",91,904,30853,15,21,30853015021,"Tinh Kien Giang",3,"Cong Tam Cat (1300m2)",20,99,NA,NA,1,"OM5451",2,"6_MRD",153.846153846154,NA
"7700",91,904,30868,14,4,30868014004,"Tinh Kien Giang",3,"Cong Tam Cat (1300m2)",20,5,"Cong Tam Cat (1300m2)",25,2,"Đài thơm",2,"6_MRD",153.846153846154,192.307692307692
"7701",91,904,30868,14,11,30868014011,"Tinh Kien Giang",3,"Cong Tam Cat (1300m2)",20,99,NA,NA,1,"ST24",2,"6_MRD",153.846153846154,NA
"7702",91,905,30883,18,2,30883018002,"Tinh Kien Giang",1,"Cong Tam Cat (1300m2)",18,0,"Cong Tam Cat (1300m2)",18,1,"đai thơm",2,"6_MRD",138.461538461538,138.461538461538
"7703",91,905,30883,18,15,30883018015,"Tinh Kien Giang",1,"Cong Tam Cat (1300m2)",15,99,NA,NA,1,"giống lúa dài",2,"6_MRD",115.384615384615,NA
"7704",91,905,30883,18,16,30883018016,"Tinh Kien Giang",1,"Cong Tam Cat (1300m2)",20,3,"Cong Tam Cat (1300m2)",20,1,"Đài thơm 8",2,"6_MRD",153.846153846154,153.846153846154
"7705",91,905,30883,18,20,30883018020,"Tinh Kien Giang",5,"Cong Tam Cat (1300m2)",20,5,"Cong Tam Cat (1300m2)",20,1,"Đài thơm 8",2,"6_MRD",153.846153846154,153.846153846154
"7706",91,906,30947,4,1,30947004001,"Tinh Kien Giang",1,"Cong Tam Cat (1300m2)",20,99,NA,NA,1,"Đài thơm tám",2,"6_MRD",153.846153846154,NA
"7707",91,906,30947,4,4,30947004004,"Tinh Kien Giang",1,"Cong Tam Cat (1300m2)",16,3,"Cong Tam Cat (1300m2)",16,1,"OE18",2,"6_MRD",123.076923076923,123.076923076923
"7708",91,906,30947,4,5,30947004005,"Tinh Kien Giang",2,"Cong Tam Cat (1300m2)",18,99,NA,NA,1,"đài thơm",2,"6_MRD",138.461538461538,NA
"7709",91,906,30947,4,7,30947004007,"Tinh Kien Giang",1,"Cong Tam Cat (1300m2)",20,1,"Cong Tam Cat (1300m2)",20,1,"đai thơm",2,"6_MRD",153.846153846154,153.846153846154
"7710",91,906,30947,4,10,30947004010,"Tinh Kien Giang",1,"Cong Tam Cat (1300m2)",17,99,NA,NA,1,"đài thơm",2,"6_MRD",130.769230769231,NA
"7711",91,906,30947,4,13,30947004013,"Tinh Kien Giang",3,"Cong Tam Cat (1300m2)",17,6,"Cong Tam Cat (1300m2)",17,1,"Đài thơm 8",2,"6_MRD",130.769230769231,130.769230769231
"7712",91,906,30947,4,16,30947004016,"Tinh Kien Giang",5,NA,40,9,"Cong Tam Cat (1300m2)",40,1,"Đài thơm 8",2,"6_MRD",44.0917107583774,NA
"7713",91,906,30947,4,17,30947004017,"Tinh Kien Giang",2,"Cong Tam Cat (1300m2)",15,99,NA,NA,1,"đài thơm",2,"6_MRD",115.384615384615,NA
"7714",91,906,30947,4,20,30947004020,"Tinh Kien Giang",1,"Cong Tam Cat (1300m2)",20,3,"Cong Tam Cat (1300m2)",20,1,"đai thơm",2,"6_MRD",153.846153846154,153.846153846154
"7715",91,907,30952,1,1,30952001001,"Tinh Kien Giang",3,"Cong Tam Cat (1300m2)",12,99,NA,NA,1,"RT",2,"6_MRD",92.3076923076923,NA
"7716",91,907,30952,1,6,30952001006,"Tinh Kien Giang",3,"Cong Tam Cat (1300m2)",20,10,"Cong Tam Cat (1300m2)",18,2,"Jamise",2,"6_MRD",153.846153846154,138.461538461538
"7717",91,907,30952,1,7,30952001007,"Tinh Kien Giang",1,"Cong Tam Cat (1300m2)",12,99,NA,NA,2,"RT ngang",2,"6_MRD",92.3076923076923,NA
"7718",91,907,30952,1,8,30952001008,"Tinh Kien Giang",3,"Cong Tam Cat (1300m2)",13,5,"Cong Tam Cat (1300m2)",20,1,"Đài thơm 8",2,"6_MRD",100,153.846153846154
"7719",91,907,30952,1,10,30952001010,"Tinh Kien Giang",3,"Cong Tam Cat (1300m2)",7,10,"Cong Tam Cat (1300m2)",20,1,"Đài thơm",2,"6_MRD",53.8461538461538,153.846153846154
"7720",91,907,30952,1,16,30952001016,"Tinh Kien Giang",3,"Cong Tam Cat (1300m2)",11,5,"Cong Tam Cat (1300m2)",20,1,"RVT",2,"6_MRD",84.6153846153846,153.846153846154
"7721",91,907,30952,1,17,30952001017,"Tinh Kien Giang",3,"Cong Tam Cat (1300m2)",20,10,"Cong Tam Cat (1300m2)",20,2,"Đài thơm 8",2,"6_MRD",153.846153846154,153.846153846154
"7722",91,907,30952,1,18,30952001018,"Tinh Kien Giang",3,"Cong Tam Cat (1300m2)",10,7,"Cong Tam Cat (1300m2)",15,3,"RT",2,"6_MRD",76.9230769230769,115.384615384615
"7723",91,907,30952,1,20,30952001020,"Tinh Kien Giang",3,"Cong Tam Cat (1300m2)",20,10,"Cong Tam Cat (1300m2)",20,3,"ome",2,"6_MRD",153.846153846154,153.846153846154
"7724",91,908,30997,19,3,30997019003,"Tinh Kien Giang",3,"Cong Tam Cat (1300m2)",12,2,"Cong Tam Cat (1300m2)",12,1,"Đài thơm 8",2,"6_MRD",92.3076923076923,92.3076923076923
"7725",91,908,30997,19,5,30997019005,"Tinh Kien Giang",7,"Cong Tam Cat (1300m2)",8,5,"Cong Tam Cat (1300m2)",8,1,"ST24",2,"6_MRD",61.5384615384615,61.5384615384615
"7726",91,908,30997,19,6,30997019006,"Tinh Kien Giang",1,"Cong Tam Cat (1300m2)",12,3,"Cong Tam Cat (1300m2)",12,1,"đài thơm 8",2,"6_MRD",92.3076923076923,92.3076923076923
"7727",91,908,30997,19,8,30997019008,"Tinh Kien Giang",1,"Cong Tam Cat (1300m2)",10,3,"Cong Tam Cat (1300m2)",15,1,"lúa ST24",2,"6_MRD",76.9230769230769,115.384615384615
"7728",91,908,30997,19,9,30997019009,"Tinh Kien Giang",5,NA,45,5,"Sao Nam Bo/Cong Nha nuoc (1000m2)",45,1,"ST 25",2,"6_MRD",30,NA
"7729",91,908,30997,19,11,30997019011,"Tinh Kien Giang",1,NA,40,5,"Cong Tam Cat (1300m2)",40,1,"ST25",2,"6_MRD",8.81057268722467,NA
"7730",91,908,30997,19,12,30997019012,"Tinh Kien Giang",1,"Cong Tam Cat (1300m2)",25,3,"Cong Tam Cat (1300m2)",25,1,"đai thơm",2,"6_MRD",192.307692307692,192.307692307692
"7731",91,908,30997,19,13,30997019013,"Tinh Kien Giang",3,"Cong Tam Cat (1300m2)",13,2,"Cong Tam Cat (1300m2)",13,1,"Hương châu 6",2,"6_MRD",100,100
"7732",91,908,30997,19,20,30997019020,"Tinh Kien Giang",1,"Cong Tam Cat (1300m2)",15,3,"Cong Tam Cat (1300m2)",15,1,"Đài thơm 8",2,"6_MRD",115.384615384615,115.384615384615
"7733",91,908,31000,14,8,31000014008,"Tinh Kien Giang",4,"Cong Tam Cat (1300m2)",13,2,"Cong Tam Cat (1300m2)",13,1,"lúa F1",2,"6_MRD",100,100
"7734",91,908,31000,14,9,31000014009,"Tinh Kien Giang",5,NA,50,10,"Cong Tam Cat (1300m2)",50,1,"Đài thơm 8",2,"6_MRD",25.7201646090535,NA
"7735",91,908,31000,14,12,31000014012,"Tinh Kien Giang",1,"Cong Tam Cat (1300m2)",15,3,"Cong Tam Cat (1300m2)",15,1,"2517",2,"6_MRD",115.384615384615,115.384615384615
"7736",91,908,31000,14,15,31000014015,"Tinh Kien Giang",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",7,99,NA,NA,1,"một bụi đỏ",2,"6_MRD",70,NA
"7737",91,910,31063,12,3,31063012003,"Tinh Kien Giang",4,"Cong Tam Cat (1300m2)",14,3,"Cong Tam Cat (1300m2)",14,1,"lúa thường F1",2,"6_MRD",107.692307692308,107.692307692308
"7738",91,910,31063,12,11,31063012011,"Tinh Kien Giang",1,"Cong Tam Cat (1300m2)",15,5,"Cong Tam Cat (1300m2)",15,1,"ST25",2,"6_MRD",115.384615384615,115.384615384615
"7739",91,910,31063,12,19,31063012019,"Tinh Kien Giang",1,"Cong Tam Cat (1300m2)",20,5,"Cong Tam Cat (1300m2)",20,1,"đai thơm",2,"6_MRD",153.846153846154,153.846153846154
"7740",92,917,31156,2,2,31156002002,"Thanh pho Can Tho",3,"Cong Tam Cat (1300m2)",25,5,"Cong Tam Cat (1300m2)",65,1,"OM380",2,"6_MRD",192.307692307692,NA
"7741",92,917,31156,2,8,31156002008,"Thanh pho Can Tho",1,"Cong Tam Cat (1300m2)",20,5,"Cong Tam Cat (1300m2)",20,1,"504",2,"6_MRD",153.846153846154,153.846153846154
"7742",92,917,31159,6,3,31159006003,"Thanh pho Can Tho",2,"Cong Tam Cat (1300m2)",20,99,NA,NA,99,"Đài Thơm 8",2,"6_MRD",153.846153846154,NA
"7743",92,917,31162,41,5,31162041005,"Thanh pho Can Tho",3,"Cong Tam Cat (1300m2)",20,20,NA,NA,1,"OM34",2,"6_MRD",153.846153846154,NA
"7744",92,917,31162,41,7,31162041007,"Thanh pho Can Tho",3,"Cong Tam Cat (1300m2)",20,20,NA,NA,1,"OM34",2,"6_MRD",153.846153846154,NA
