"IDHO","HOSO","MATINH","MAHUYEN","MAXA","MADIABAN","ethnic","THUNHAP","TONGCHITIEU","rls_head","age","edu_grade","KYDIEUTRA","n_member","male","female","internet","land_area_sum","poor_commune","dummy_main_str","dist_main_str","type_main_str","dummy_local_market_wholesale","dist_market_wholesale","dummy_irrigation","dist_irrigation","farmer_participation_pct","dummy_protection_staff","panel","main_str_asphalt"
"11200009008","008","30","299","11200","009",0,156239,NA,1,58,9,12,4,1,0,1,3600,0,1,NA,1,0,10,0,5,NA,1,"2022 (n = 13939)",1
"11200009009","009","30","299","11200","009",0,50711,NA,1,84,0,12,2,0,1,0,2160,0,1,NA,1,0,10,0,5,NA,1,"2022 (n = 13939)",1
"11200009011","011","30","299","11200","009",0,558287,0,1,43,9,12,4,1,0,1,6300,0,1,NA,1,0,10,0,5,NA,1,"2022 (n = 13939)",1
"11200009013","013","30","299","11200","009",0,82261,91736,1,37,12,12,5,1,0,1,1440,0,1,NA,1,0,10,0,5,NA,1,"2022 (n = 13939)",1
"11200009014","014","30","299","11200","009",0,299460,123939,1,50,5,12,5,1,0,0,3290,0,1,NA,1,0,10,0,5,NA,1,"2022 (n = 13939)",1
"11200009015","015","30","299","11200","009",0,245807,130559.5,1,40,9,12,6,1,0,1,3960,0,1,NA,1,0,10,0,5,NA,1,"2022 (n = 13939)",1
"11203006002","002","30","299","11203","006",0,91151,NA,1,52,12,12,2,1,0,1,1080,0,1,NA,1,0,1,1,5,60,0,"2022 (n = 13939)",1
"11203006013","013","30","299","11203","006",0,69672,NA,1,65,9,12,1,0,1,1,1440,0,1,NA,1,0,1,1,5,60,0,"2022 (n = 13939)",1
"11203006016","016","30","299","11203","006",0,258766,NA,1,54,9,12,3,1,0,0,1440,0,1,NA,1,0,1,1,5,60,0,"2022 (n = 13939)",1
"11224002004","004","30","299","11224","002",0,16728,NA,1,63,9,4,2,1,0,0,2210,0,1,NA,1,0,6,0,7,NA,0,"2022 (n = 13939)",1
"11224002006","006","30","299","11224","002",0,401641,NA,1,61,9,4,10,1,0,0,2520,0,1,NA,1,0,6,0,7,NA,0,"2022 (n = 13939)",1
"11224002007","007","30","299","11224","002",0,27396,NA,1,59,9,4,3,1,0,1,3960,0,1,NA,1,0,6,0,7,NA,0,"2022 (n = 13939)",1
"11224002010","010","30","299","11224","002",0,202272,NA,1,47,9,4,4,1,0,1,410,0,1,NA,1,0,6,0,7,NA,0,"2022 (n = 13939)",1
"11224002011","011","30","299","11224","002",0,93840,NA,1,54,9,4,4,1,0,1,1440,0,1,NA,1,0,6,0,7,NA,0,"2022 (n = 13939)",1
"11224002012","012","30","299","11224","002",0,763800,NA,1,47,9,4,5,1,0,1,21600,0,1,NA,1,0,6,0,7,NA,0,"2022 (n = 13939)",1
"11224002013","013","30","299","11224","002",0,3935,53919,1,64,9,4,2,1,0,1,1080,0,1,NA,1,0,6,0,7,NA,0,"2022 (n = 13939)",1
"11224002014","014","30","299","11224","002",0,314640,11605118.5,1,58,9,4,5,1,0,1,2880,0,1,NA,1,0,6,0,7,NA,0,"2022 (n = 13939)",1
"11224002015","015","30","299","11224","002",0,31298,29219,1,64,9,4,2,1,0,0,1980,0,1,NA,1,0,6,0,7,NA,0,"2022 (n = 13939)",1
"11248006001","001","30","300","11248","006",0,307740,NA,1,31,9,8,5,1,0,1,2520,0,1,NA,1,0,20,0,16,NA,0,"2022 (n = 13939)",1
"11248006003","003","30","300","11248","006",0,159984,NA,1,55,9,8,3,1,0,1,300,0,1,NA,1,0,20,0,16,NA,0,"2022 (n = 13939)",1
"11248006005","005","30","300","11248","006",0,442585,NA,1,58,9,8,3,0,1,0,2880,0,1,NA,1,0,20,0,16,NA,0,"2022 (n = 13939)",1
"11248006007","007","30","300","11248","006",0,245641,101713.5,1,35,12,8,5,1,0,1,1080,0,1,NA,1,0,20,0,16,NA,0,"2022 (n = 13939)",1
"11248006008","008","30","300","11248","006",0,259153,NA,1,44,9,8,4,1,0,1,1460,0,1,NA,1,0,20,0,16,NA,0,"2022 (n = 13939)",1
"11248006009","009","30","300","11248","006",0,41376,NA,1,67,9,8,2,1,0,0,4788,0,1,NA,1,0,20,0,16,NA,0,"2022 (n = 13939)",1
"11248006010","010","30","300","11248","006",0,213528,NA,1,65,9,8,7,1,0,0,4824,0,1,NA,1,0,20,0,16,NA,0,"2022 (n = 13939)",1
"11248006011","011","30","300","11248","006",0,203581,NA,1,51,12,8,5,1,0,1,6010,0,1,NA,1,0,20,0,16,NA,0,"2022 (n = 13939)",1
"11248006013","013","30","300","11248","006",0,550152,NA,1,60,9,8,6,1,0,0,5040,0,1,NA,1,0,20,0,16,NA,0,"2022 (n = 13939)",1
"11248006015","015","30","300","11248","006",0,247868,NA,1,44,9,8,8,1,0,1,8820,0,1,NA,1,0,20,0,16,NA,0,"2022 (n = 13939)",1
"11266008002","002","30","300","11266","008",0,75598,NA,1,58,9,10,3,1,0,1,1920,0,1,NA,2,0,20,0,6,NA,0,"2022 (n = 13939)",0
"11266008004","004","30","300","11266","008",0,216901,NA,1,56,12,10,3,1,0,1,NA,0,1,NA,2,0,20,0,6,NA,0,"2022 (n = 13939)",0
"11266008006","006","30","300","11266","008",0,231049,NA,1,57,9,10,3,1,0,1,NA,0,1,NA,2,0,20,0,6,NA,0,"2022 (n = 13939)",0
"11266008007","007","30","300","11266","008",0,113401,NA,1,59,12,10,2,1,0,1,5540,0,1,NA,2,0,20,0,6,NA,0,"2022 (n = 13939)",0
"11266008008","008","30","300","11266","008",0,226800,NA,1,54,9,10,5,1,0,1,1296,0,1,NA,2,0,20,0,6,NA,0,"2022 (n = 13939)",0
"11266008010","010","30","300","11266","008",0,142813,NA,1,57,9,10,3,1,0,0,3630,0,1,NA,2,0,20,0,6,NA,0,"2022 (n = 13939)",0
"11266008012","012","30","300","11266","008",0,54383,NA,1,58,9,10,2,1,0,0,5815,0,1,NA,2,0,20,0,6,NA,0,"2022 (n = 13939)",0
"11266008014","014","30","300","11266","008",0,290459,100379.5,1,36,12,10,5,1,0,1,2880,0,1,NA,2,0,20,0,6,NA,0,"2022 (n = 13939)",0
"11269002003","003","30","300","11269","002",0,351780,182203.5,1,49,12,10,5,1,0,1,2160,0,1,NA,2,0,20,0,1,NA,0,"2022 (n = 13939)",0
"11269002004","004","30","300","11269","002",0,206245,NA,1,53,9,10,3,1,0,1,5040,0,1,NA,2,0,20,0,1,NA,0,"2022 (n = 13939)",0
"11269002006","006","30","300","11269","002",0,227474,NA,1,50,9,10,2,1,0,1,853,0,1,NA,2,0,20,0,1,NA,0,"2022 (n = 13939)",0
"11269002007","007","30","300","11269","002",0,92254,NA,1,70,3,10,4,1,0,1,1130,0,1,NA,2,0,20,0,1,NA,0,"2022 (n = 13939)",0
"11269002008","008","30","300","11269","002",0,178319,NA,1,49,9,10,2,1,0,1,504,0,1,NA,2,0,20,0,1,NA,0,"2022 (n = 13939)",0
"11269002011","011","30","300","11269","002",0,154439,NA,1,50,12,10,3,1,0,1,1080,0,1,NA,2,0,20,0,1,NA,0,"2022 (n = 13939)",0
"11281001001","001","30","300","11281","001",0,291900,NA,1,55,9,12,5,1,0,1,4104,0,1,NA,1,0,20,0,7,NA,0,"2022 (n = 13939)",1
"11281001002","002","30","300","11281","001",0,325008,NA,1,55,6,12,4,1,0,1,6480,0,1,NA,1,0,20,0,7,NA,0,"2022 (n = 13939)",1
"11281001003","003","30","300","11281","001",0,59401,NA,1,51,9,12,3,1,0,1,13680,0,1,NA,1,0,20,0,7,NA,0,"2022 (n = 13939)",1
"11281001006","006","30","300","11281","001",0,352800,NA,1,52,9,12,6,1,0,1,1880,0,1,NA,1,0,20,0,7,NA,0,"2022 (n = 13939)",1
"11281001011","011","30","300","11281","001",0,221669,NA,1,53,9,12,2,1,0,1,3240,0,1,NA,1,0,20,0,7,NA,0,"2022 (n = 13939)",1
"11281001013","013","30","300","11281","001",0,161904,77274.5,1,67,9,12,4,0,1,0,1332,0,1,NA,1,0,20,0,7,NA,0,"2022 (n = 13939)",1
"11281001017","017","30","300","11281","001",0,128831,NA,1,53,6,12,2,1,0,1,3960,0,1,NA,1,0,20,0,7,NA,0,"2022 (n = 13939)",1
"11452008002","002","31","307","11452","008",0,136152,0,1,60,7,6,3,1,0,1,1800,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"11452008007","007","31","307","11452","008",0,93361,0,1,65,9,6,2,0,1,1,1800,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"11452008008","008","31","307","11452","008",0,123672,65989,1,60,9,6,2,1,0,0,540,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"11476003003","003","31","311","11476","003",0,244296,NA,1,56,12,8,3,1,0,1,1280,0,1,NA,1,0,20,0,16,NA,0,"2022 (n = 13939)",1
"11476003007","007","31","311","11476","003",0,30120,0,1,82,12,8,2,1,0,0,360,0,1,NA,1,0,20,0,16,NA,0,"2022 (n = 13939)",1
"11476003012","012","31","311","11476","003",0,178852,NA,1,59,7,8,6,1,0,1,1080,0,1,NA,1,0,20,0,16,NA,0,"2022 (n = 13939)",1
"11503005001","001","31","311","11503","005",0,203902,NA,1,63,9,5,4,1,0,0,720,0,1,NA,1,0,4,0,13,NA,0,"2022 (n = 13939)",1
"11503005002","002","31","311","11503","005",0,271155,NA,1,50,12,5,4,1,0,1,720,0,1,NA,1,0,4,0,13,NA,0,"2022 (n = 13939)",1
"11503005003","003","31","311","11503","005",0,346442,NA,1,58,9,5,5,0,1,1,1180,0,1,NA,1,0,4,0,13,NA,0,"2022 (n = 13939)",1
"11503005007","007","31","311","11503","005",0,60722,0,1,61,9,5,2,1,0,1,1180,0,1,NA,1,0,4,0,13,NA,0,"2022 (n = 13939)",1
"11503005009","009","31","311","11503","005",0,25583,0,1,72,6,5,2,1,0,0,2880,0,1,NA,1,0,4,0,13,NA,0,"2022 (n = 13939)",1
"11503005014","014","31","311","11503","005",0,154841,NA,1,49,12,5,3,1,0,1,360,0,1,NA,1,0,4,0,13,NA,0,"2022 (n = 13939)",1
"11503005015","015","31","311","11503","005",0,142816,155667,1,60,9,5,3,0,1,1,NA,0,1,NA,1,0,4,0,13,NA,0,"2022 (n = 13939)",1
"11512005001","001","31","311","11512","005",0,147672,NA,1,64,5,9,3,0,1,1,5400,0,1,NA,1,0,11,0,5,NA,0,"2022 (n = 13939)",1
"11512005003","003","31","311","11512","005",0,138240,NA,1,52,9,9,4,1,0,1,720,0,1,NA,1,0,11,0,5,NA,0,"2022 (n = 13939)",1
"11512005006","006","31","311","11512","005",0,427262,NA,1,54,9,9,5,1,0,1,6120,0,1,NA,1,0,11,0,5,NA,0,"2022 (n = 13939)",1
"11512005009","009","31","311","11512","005",0,20519,NA,1,66,9,9,2,1,0,1,2160,0,1,NA,1,0,11,0,5,NA,0,"2022 (n = 13939)",1
"11512005010","010","31","311","11512","005",0,104362,88359,1,54,9,9,3,1,0,0,750,0,1,NA,1,0,11,0,5,NA,0,"2022 (n = 13939)",1
"11512005011","011","31","311","11512","005",0,215944,NA,1,39,9,9,5,1,0,1,2440,0,1,NA,1,0,11,0,5,NA,0,"2022 (n = 13939)",1
"11512005012","012","31","311","11512","005",0,29568,NA,1,71,9,9,2,1,0,0,720,0,1,NA,1,0,11,0,5,NA,0,"2022 (n = 13939)",1
"11512005013","013","31","311","11512","005",0,103346,0,1,52,5,9,2,1,0,1,2160,0,1,NA,1,0,11,0,5,NA,0,"2022 (n = 13939)",1
"11512005015","015","31","311","11512","005",0,96552,95070,1,66,9,9,2,0,1,1,1440,0,1,NA,1,0,11,0,5,NA,0,"2022 (n = 13939)",1
"11521009001","001","31","311","11521","009",0,117661,NA,1,57,5,11,5,1,0,1,4320,0,1,NA,1,0,8,0,5,NA,0,"2022 (n = 13939)",1
"11521009007","007","31","311","11521","009",0,128160,0,1,63,9,11,2,0,1,0,324,0,1,NA,1,0,8,0,5,NA,0,"2022 (n = 13939)",1
"11521009011","011","31","311","11521","009",0,86952,NA,1,54,1,11,2,1,0,0,252,0,1,NA,1,0,8,0,5,NA,0,"2022 (n = 13939)",1
"11524006001","001","31","311","11524","006",0,52031,NA,1,62,9,4,2,0,1,0,2640,0,1,NA,1,0,4,0,4,NA,0,"2022 (n = 13939)",1
"11536013011","011","31","311","11536","013",0,113378,0,1,59,9,6,2,1,0,1,1220,0,1,NA,1,0,14,0,7,NA,0,"2022 (n = 13939)",1
"11536013014","014","31","311","11536","013",0,335303,NA,1,60,6,6,6,0,1,0,1260,0,1,NA,1,0,14,0,7,NA,0,"2022 (n = 13939)",1
"11554007004","004","31","311","11554","007",0,374557,0,1,56,9,3,7,1,0,0,1420,0,1,NA,2,0,8.5,0,5,NA,0,"2022 (n = 13939)",0
"11554007005","005","31","311","11554","007",0,242100,234115.5,1,46,12,3,5,1,0,1,2160,0,1,NA,2,0,8.5,0,5,NA,0,"2022 (n = 13939)",0
"11554007010","010","31","311","11554","007",0,161588,164008.5,1,51,9,3,2,0,1,1,720,0,1,NA,2,0,8.5,0,5,NA,0,"2022 (n = 13939)",0
"11554007011","011","31","311","11554","007",0,102674,NA,1,49,10,3,3,0,1,1,900,0,1,NA,2,0,8.5,0,5,NA,0,"2022 (n = 13939)",0
"11554007013","013","31","311","11554","007",0,201599,NA,1,51,9,3,4,1,0,1,720,0,1,NA,2,0,8.5,0,5,NA,0,"2022 (n = 13939)",0
"11563016010","010","31","311","11563","016",0,314496,314652,1,70,9,12,6,1,0,1,360,0,1,NA,1,0,2,0,8,NA,1,"2022 (n = 13939)",1
"11584018002","002","31","312","11584","018",0,49321,0,1,57,9,2,2,1,0,0,2880,0,1,NA,1,0,2,0,10,NA,1,"2022 (n = 13939)",1
"11587022019","019","31","312","11587","022",0,228432,NA,1,60,12,9,4,1,0,1,1310,0,1,NA,1,0,2,0,9,NA,1,"2022 (n = 13939)",1
"11602014016","016","31","312","11602","014",0,279072,219851.5,1,72,9,10,6,0,1,0,630,0,1,NA,1,0,3,0,4,NA,1,"2022 (n = 13939)",1
"11629002003","003","31","313","11629","002",0,271920,NA,1,46,5,7,4,1,0,1,1440,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"11629002005","005","31","313","11629","002",0,98185,73743.5,1,65,9,7,2,1,0,0,1968,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"11629002013","013","31","313","11629","002",0,33337,NA,1,63,9,7,2,1,0,0,1180,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"11632008002","002","31","313","11632","008",0,53710,0,1,70,9,7,2,1,0,0,1580,0,1,NA,2,0,17,0,17,NA,1,"2022 (n = 13939)",0
"11632008003","003","31","313","11632","008",0,137628,0,1,64,9,7,3,1,0,0,3840,0,1,NA,2,0,17,0,17,NA,1,"2022 (n = 13939)",0
"11632008006","006","31","313","11632","008",0,39431,115148,1,64,12,7,2,1,0,0,4020,0,1,NA,2,0,17,0,17,NA,1,"2022 (n = 13939)",0
"11632008010","010","31","313","11632","008",0,39458,NA,1,66,9,7,2,1,0,1,3540,0,1,NA,2,0,17,0,17,NA,1,"2022 (n = 13939)",0
"11632008012","012","31","313","11632","008",0,112464,NA,1,52,9,7,4,1,0,1,1680,0,1,NA,2,0,17,0,17,NA,1,"2022 (n = 13939)",0
"11632008013","013","31","313","11632","008",0,127294.5,0,1,33,9,7,4,1,0,1,1410,0,1,NA,2,0,17,0,17,NA,1,"2022 (n = 13939)",0
"11632008014","014","31","313","11632","008",0,116615,0,1,59,9,7,2,0,1,0,2952,0,1,NA,2,0,17,0,17,NA,1,"2022 (n = 13939)",0
"11632008015","015","31","313","11632","008",0,280510,128219,1,66,9,7,4,1,0,1,5160,0,1,NA,2,0,17,0,17,NA,1,"2022 (n = 13939)",0
"11641005002","002","31","313","11641","005",0,231647,NA,1,59,12,8,4,1,0,0,1080,0,1,NA,2,0,1,0,1,NA,0,"2022 (n = 13939)",0
"11641005003","003","31","313","11641","005",0,24120,NA,1,62,12,8,3,0,1,0,1150,0,1,NA,2,0,1,0,1,NA,0,"2022 (n = 13939)",0
"11650009008","008","31","313","11650","009",0,95326,NA,1,48,5,5,3,1,0,1,1936,0,1,NA,2,0,2,0,2,NA,0,"2022 (n = 13939)",0
"11650009010","010","31","313","11650","009",0,434113,NA,1,60,2,5,7,1,0,1,1116,0,1,NA,2,0,2,0,2,NA,0,"2022 (n = 13939)",0
"11650009011","011","31","313","11650","009",0,199116,NA,1,58,9,5,3,1,0,0,3360,0,1,NA,2,0,2,0,2,NA,0,"2022 (n = 13939)",0
"11650009012","012","31","313","11650","009",0,33622,0,1,67,9,5,2,1,0,0,1825,0,1,NA,2,0,2,0,2,NA,0,"2022 (n = 13939)",0
"11650009014","014","31","313","11650","009",0,262273,87163,1,48,4,5,4,1,0,0,1440,0,1,NA,2,0,2,0,2,NA,0,"2022 (n = 13939)",0
"11659012002","002","31","313","11659","012",0,394676,0,1,69,5,5,5,0,1,0,3960,0,1,NA,2,0,2,0,2,NA,1,"2022 (n = 13939)",0
"11659012004","004","31","313","11659","012",0,445319,192821.5,1,55,9,5,6,1,0,0,1800,0,1,NA,2,0,2,0,2,NA,1,"2022 (n = 13939)",0
"11659012005","005","31","313","11659","012",0,148979,NA,1,66,5,5,5,1,0,0,1046,0,1,NA,2,0,2,0,2,NA,1,"2022 (n = 13939)",0
"11659012006","006","31","313","11659","012",0,158590,0,1,59,9,5,2,1,0,1,3200,0,1,NA,2,0,2,0,2,NA,1,"2022 (n = 13939)",0
"11659012009","009","31","313","11659","012",0,9983,NA,1,67,5,5,2,1,0,0,1080,0,1,NA,2,0,2,0,2,NA,1,"2022 (n = 13939)",0
"11659012010","010","31","313","11659","012",0,21947,0,1,68,8,5,1,1,0,1,745,0,1,NA,2,0,2,0,2,NA,1,"2022 (n = 13939)",0
"11659012011","011","31","313","11659","012",0,300546,NA,1,52,9,5,5,1,0,1,900,0,1,NA,2,0,2,0,2,NA,1,"2022 (n = 13939)",0
"11659012012","012","31","313","11659","012",0,20652,NA,1,62,9,5,1,0,1,0,1115,0,1,NA,2,0,2,0,2,NA,1,"2022 (n = 13939)",0
"11659012013","013","31","313","11659","012",0,387021,174886,1,48,12,5,4,1,0,1,3140,0,1,NA,2,0,2,0,2,NA,1,"2022 (n = 13939)",0
"11659012015","015","31","313","11659","012",0,265022,NA,1,45,12,5,5,1,0,1,1296,0,1,NA,2,0,2,0,2,NA,1,"2022 (n = 13939)",0
"11662019003","003","31","313","11662","019",0,24622,0,1,73,9,6,2,1,0,0,816,0,1,NA,2,0,17,0,12,NA,1,"2022 (n = 13939)",0
"11662019004","004","31","313","11662","019",0,240049,NA,1,41,5,6,4,1,0,1,480,0,1,NA,2,0,17,0,12,NA,1,"2022 (n = 13939)",0
"11662019005","005","31","313","11662","019",0,105443,0,1,67,3,6,3,0,1,0,1800,0,1,NA,2,0,17,0,12,NA,1,"2022 (n = 13939)",0
"11662019006","006","31","313","11662","019",0,194760,NA,1,48,9,6,3,1,0,1,2688,0,1,NA,2,0,17,0,12,NA,1,"2022 (n = 13939)",0
"11662019007","007","31","313","11662","019",0,135755,0,1,59,6,6,3,1,0,0,1800,0,1,NA,2,0,17,0,12,NA,1,"2022 (n = 13939)",0
"11662019008","008","31","313","11662","019",0,238824,NA,1,56,12,6,3,1,0,1,1850,0,1,NA,2,0,17,0,12,NA,1,"2022 (n = 13939)",0
"11662019013","013","31","313","11662","019",0,93744,89246.5,1,59,9,6,2,1,0,0,1920,0,1,NA,2,0,17,0,12,NA,1,"2022 (n = 13939)",0
"11662019014","014","31","313","11662","019",0,71544,62835,1,59,9,6,2,1,0,0,1800,0,1,NA,2,0,17,0,12,NA,1,"2022 (n = 13939)",0
"11662019015","015","31","313","11662","019",0,64078,65249.5,1,46,6,6,4,0,1,0,740,0,1,NA,2,0,17,0,12,NA,1,"2022 (n = 13939)",0
"11701011002","002","31","314","11701","011",0,123094,0,1,74,9,11,2,1,0,0,1800,0,1,NA,1,0,4.5,0,1.5,NA,1,"2022 (n = 13939)",1
"11701011004","004","31","314","11701","011",0,30793,0,1,61,6,11,2,0,1,0,720,0,1,NA,1,0,4.5,0,1.5,NA,1,"2022 (n = 13939)",1
"11701011006","006","31","314","11701","011",0,229560,0,1,67,5,11,5,0,1,0,250,0,1,NA,1,0,4.5,0,1.5,NA,1,"2022 (n = 13939)",1
"11701011007","007","31","314","11701","011",0,180289,0,1,57,0,11,4,1,0,0,3320,0,1,NA,1,0,4.5,0,1.5,NA,1,"2022 (n = 13939)",1
"11701011009","009","31","314","11701","011",0,292650,0,1,63,2,11,2,1,0,1,4320,0,1,NA,1,0,4.5,0,1.5,NA,1,"2022 (n = 13939)",1
"11701011011","011","31","314","11701","011",0,142895,0,1,39,9,11,4,1,0,1,700,0,1,NA,1,0,4.5,0,1.5,NA,1,"2022 (n = 13939)",1
"11701011015","015","31","314","11701","011",0,244259,130133,1,61,9,11,3,1,0,0,9318,0,1,NA,1,0,4.5,0,1.5,NA,1,"2022 (n = 13939)",1
"11713015006","006","31","314","11713","015",0,14641,0,1,70,5,4,2,1,0,0,1800,0,1,NA,2,0,1.2,0,5.5,NA,1,"2022 (n = 13939)",0
"11713015008","008","31","314","11713","015",0,311113,NA,1,53,9,4,3,1,0,1,1470,0,1,NA,2,0,1.2,0,5.5,NA,1,"2022 (n = 13939)",0
"11713015011","011","31","314","11713","015",0,314858,0,1,53,5,4,3,1,0,1,1400,0,1,NA,2,0,1.2,0,5.5,NA,1,"2022 (n = 13939)",0
"11713015012","012","31","314","11713","015",0,270978,0,1,52,9,4,2,1,0,1,1730,0,1,NA,2,0,1.2,0,5.5,NA,1,"2022 (n = 13939)",0
"11713015013","013","31","314","11713","015",0,191520,NA,1,39,12,4,7,1,0,1,3290,0,1,NA,2,0,1.2,0,5.5,NA,1,"2022 (n = 13939)",0
"11722008002","002","31","314","11722","008",0,600627,NA,1,59,8,4,6,1,0,1,2160,0,1,NA,1,0,3.5,0,0.5,NA,1,"2022 (n = 13939)",1
"11722008006","006","31","314","11722","008",0,227326,NA,1,65,9,4,4,1,0,1,2580,0,1,NA,1,0,3.5,0,0.5,NA,1,"2022 (n = 13939)",1
"11722008007","007","31","314","11722","008",0,427738,0,1,55,12,4,5,1,0,1,1490,0,1,NA,1,0,3.5,0,0.5,NA,1,"2022 (n = 13939)",1
"11722008009","009","31","314","11722","008",0,465175,0,1,57,9,4,5,1,0,1,13440,0,1,NA,1,0,3.5,0,0.5,NA,1,"2022 (n = 13939)",1
"11722008012","012","31","314","11722","008",0,1169318,0,1,49,9,4,3,1,0,1,1800,0,1,NA,1,0,3.5,0,0.5,NA,1,"2022 (n = 13939)",1
"11722008014","014","31","314","11722","008",0,102860,NA,1,67,5,4,2,1,0,1,1800,0,1,NA,1,0,3.5,0,0.5,NA,1,"2022 (n = 13939)",1
"11728008003","003","31","314","11728","008",0,188017,NA,1,54,9,9,2,0,1,1,1080,0,1,NA,1,0,3.5,0,3.9,NA,0,"2022 (n = 13939)",1
"11728008005","005","31","314","11728","008",0,158471,NA,1,60,6,9,3,0,1,1,720,0,1,NA,1,0,3.5,0,3.9,NA,0,"2022 (n = 13939)",1
"11728008007","007","31","314","11728","008",0,195505,NA,1,54,9,9,2,0,1,1,2160,0,1,NA,1,0,3.5,0,3.9,NA,0,"2022 (n = 13939)",1
"11728008008","008","31","314","11728","008",0,404244,0,1,47,9,9,3,0,1,1,600,0,1,NA,1,0,3.5,0,3.9,NA,0,"2022 (n = 13939)",1
"11728008011","011","31","314","11728","008",0,307762,0,1,50,9,9,3,1,0,1,1320,0,1,NA,1,0,3.5,0,3.9,NA,0,"2022 (n = 13939)",1
"11728008013","013","31","314","11728","008",0,181437,NA,1,36,9,9,6,0,1,1,1440,0,1,NA,1,0,3.5,0,3.9,NA,0,"2022 (n = 13939)",1
"11728008015","015","31","314","11728","008",0,176039,115767.5,1,56,6,9,3,0,1,0,2520,0,1,NA,1,0,3.5,0,3.9,NA,0,"2022 (n = 13939)",1
"11758001001","001","31","315","11758","001",0,829750,NA,1,29,12,12,7,1,0,1,5040,0,1,NA,1,0,25,0,12,NA,0,"2022 (n = 13939)",1
"11758001003","003","31","315","11758","001",0,450909,186861.5,1,45,5,12,4,1,0,1,3840,0,1,NA,1,0,25,0,12,NA,0,"2022 (n = 13939)",1
"11758001004","004","31","315","11758","001",0,306430,NA,1,57,9,12,7,1,0,1,4680,0,1,NA,1,0,25,0,12,NA,0,"2022 (n = 13939)",1
"11758001005","005","31","315","11758","001",0,89136,NA,1,72,9,12,2,1,0,1,5040,0,1,NA,1,0,25,0,12,NA,0,"2022 (n = 13939)",1
"11758001010","010","31","315","11758","001",0,141084,NA,1,50,6,12,3,1,0,1,2450,0,1,NA,1,0,25,0,12,NA,0,"2022 (n = 13939)",1
"11758001011","011","31","315","11758","001",0,462913,NA,1,63,9,12,4,0,1,1,5400,0,1,NA,1,0,25,0,12,NA,0,"2022 (n = 13939)",1
"11758001013","013","31","315","11758","001",0,246192,94442.5,1,56,12,12,2,1,0,1,2880,0,1,NA,1,0,25,0,12,NA,0,"2022 (n = 13939)",1
"11758001015","015","31","315","11758","001",0,203806,0,1,36,9,12,2,1,0,1,1840,0,1,NA,1,0,25,0,12,NA,0,"2022 (n = 13939)",1
"11764009001","001","31","315","11764","009",0,194293,0,1,66,4,2,7,1,0,1,1630,0,1,NA,1,0,7,0,8,NA,0,"2022 (n = 13939)",1
"11764009002","002","31","315","11764","009",0,160080,0,1,59,9,2,5,1,0,0,1830,0,1,NA,1,0,7,0,8,NA,0,"2022 (n = 13939)",1
"11764009006","006","31","315","11764","009",0,245917,0,1,60,12,2,3,1,0,1,2052,0,1,NA,1,0,7,0,8,NA,0,"2022 (n = 13939)",1
"11764009010","010","31","315","11764","009",0,489217,176231.5,1,48,9,2,4,1,0,1,5430,0,1,NA,1,0,7,0,8,NA,0,"2022 (n = 13939)",1
"11764009011","011","31","315","11764","009",0,19367,0,1,49,2,2,1,0,1,0,1440,0,1,NA,1,0,7,0,8,NA,0,"2022 (n = 13939)",1
"11764009012","012","31","315","11764","009",0,205414,0,1,57,9,2,6,1,0,0,3684,0,1,NA,1,0,7,0,8,NA,0,"2022 (n = 13939)",1
"11764009013","013","31","315","11764","009",0,174383,0,1,62,9,2,4,1,0,1,3500,0,1,NA,1,0,7,0,8,NA,0,"2022 (n = 13939)",1
"11764009017","017","31","315","11764","009",0,267719,134041.5,1,53,12,2,2,1,0,1,3630,0,1,NA,1,0,7,0,8,NA,0,"2022 (n = 13939)",1
"11782002002","002","31","315","11782","002",0,315862,NA,1,49,9,12,3,1,0,1,3600,0,1,NA,2,0,30,0,7,NA,0,"2022 (n = 13939)",0
"11782002005","005","31","315","11782","002",0,278495,143064,1,69,9,12,6,0,1,1,4040,0,1,NA,2,0,30,0,7,NA,0,"2022 (n = 13939)",0
"11782002006","006","31","315","11782","002",0,183599,0,1,62,4,12,6,1,0,1,14760,0,1,NA,2,0,30,0,7,NA,0,"2022 (n = 13939)",0
"11782002008","008","31","315","11782","002",0,89425,NA,1,59,9,12,2,0,1,0,576,0,1,NA,2,0,30,0,7,NA,0,"2022 (n = 13939)",0
"11782002009","009","31","315","11782","002",0,388943,NA,1,42,0,12,4,1,0,1,1200,0,1,NA,2,0,30,0,7,NA,0,"2022 (n = 13939)",0
"11782002010","010","31","315","11782","002",0,93601,63033.5,1,63,9,12,2,1,0,1,3000,0,1,NA,2,0,30,0,7,NA,0,"2022 (n = 13939)",0
"11782002013","013","31","315","11782","002",0,298293,0,1,54,12,12,3,1,0,1,1752,0,1,NA,2,0,30,0,7,NA,0,"2022 (n = 13939)",0
