"","IDHO","HOSO","MATINH","MAHUYEN","MAXA","MADIABAN","DANTOCCHUHO","THUNHAP","TONGCHITIEU","ethnic","rls_head","age","edu_grade","KYDIEUTRA","n_member","male","female","internet","land_area_1","land_area_2","land_area_5","land_area_7","land_area_4","land_area_3","land_area_6","land_area_sum","land_ha","poor_commune","dummy_main_str","dist_main_str","type_main_str","disease_1","disease_2","disease_3","road","road_cement_asphalt","road_dirt_earth","road_gravel","road_tar_on_gravel","dummy_local_market_daily","dummy_local_market_periodic","dummy_local_market_wholesale","dist_market_daily","dist_market_periodic","dist_market_wholesale","dummy_irrigation","dist_irrigation","dummy_protection_staff","irrigation_info_1","irrigation_info_2","irrigation_info_3","farmer_participation_pct","ag_challenge_1","ag_challenge_2","ag_challenge_3","panel"
"5623","09499015005","005","27","264","09499","015",1,100078,0,0,1,48,9,4,3,0,1,1,1800,NA,NA,NA,NA,NA,NA,1800,0.18,0,1,NA,1,17,NA,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,1,20,0,10,0,NA,NA,NA,NA,1,2,4,"2022 (n = 13885)"
"5624","09499015009","009","27","264","09499","015",1,33167,0,0,1,61,9,4,2,1,0,0,720,NA,NA,NA,NA,NA,NA,720,0.072,0,1,NA,1,17,NA,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,1,20,0,10,0,NA,NA,NA,NA,1,2,4,"2022 (n = 13885)"
"5625","09520002002","002","27","264","09520","002",1,25874,NA,0,1,56,9,11,1,0,1,1,432,NA,NA,NA,NA,NA,NA,432,0.0432,0,1,NA,1,17,NA,NA,"cement_asphalt",1,0,0,0,0,0,0,1,2,15,0,10,0,NA,NA,NA,NA,1,2,4,"2022 (n = 13885)"
"5626","09520002003","003","27","264","09520","002",1,202465,0,0,1,59,4,11,6,0,1,0,1800,NA,240,NA,NA,NA,NA,2040,0.204,0,1,NA,1,17,NA,NA,"cement_asphalt",1,0,0,0,0,0,0,1,2,15,0,10,0,NA,NA,NA,NA,1,2,4,"2022 (n = 13885)"
"5627","09520002004","004","27","264","09520","002",1,233713,98205.5,0,1,30,12,11,6,1,0,1,1080,NA,NA,NA,NA,NA,NA,1080,0.108,0,1,NA,1,17,NA,NA,"cement_asphalt",1,0,0,0,0,0,0,1,2,15,0,10,0,NA,NA,NA,NA,1,2,4,"2022 (n = 13885)"
"5628","09520002005","005","27","264","09520","002",1,186530,0,0,1,50,7,11,2,1,0,1,1080,NA,NA,NA,NA,NA,NA,1080,0.108,0,1,NA,1,17,NA,NA,"cement_asphalt",1,0,0,0,0,0,0,1,2,15,0,10,0,NA,NA,NA,NA,1,2,4,"2022 (n = 13885)"
"5629","09520002007","007","27","264","09520","002",1,134567,0,0,1,49,8,11,2,1,0,1,864,NA,NA,NA,NA,NA,NA,864,0.0864,0,1,NA,1,17,NA,NA,"cement_asphalt",1,0,0,0,0,0,0,1,2,15,0,10,0,NA,NA,NA,NA,1,2,4,"2022 (n = 13885)"
"5630","09520002008","008","27","264","09520","002",1,172801,86694.5,0,1,36,6,11,4,1,0,1,504,NA,NA,NA,NA,NA,NA,504,0.0504,0,1,NA,1,17,NA,NA,"cement_asphalt",1,0,0,0,0,0,0,1,2,15,0,10,0,NA,NA,NA,NA,1,2,4,"2022 (n = 13885)"
"5631","09520002009","009","27","264","09520","002",1,40418,NA,0,1,64,9,11,2,1,0,1,720,NA,550,NA,NA,NA,NA,1270,0.127,0,1,NA,1,17,NA,NA,"cement_asphalt",1,0,0,0,0,0,0,1,2,15,0,10,0,NA,NA,NA,NA,1,2,4,"2022 (n = 13885)"
"5632","09520002012","012","27","264","09520","002",1,124253,44097.5,0,1,53,9,11,1,1,0,1,1800,NA,360,NA,NA,NA,NA,2160,0.216,0,1,NA,1,17,NA,NA,"cement_asphalt",1,0,0,0,0,0,0,1,2,15,0,10,0,NA,NA,NA,NA,1,2,4,"2022 (n = 13885)"
"5633","09520002013","013","27","264","09520","002",1,77209,0,0,1,53,9,11,2,1,0,1,720,NA,NA,NA,NA,NA,NA,720,0.072,0,1,NA,1,17,NA,NA,"cement_asphalt",1,0,0,0,0,0,0,1,2,15,0,10,0,NA,NA,NA,NA,1,2,4,"2022 (n = 13885)"
"5634","09520002014","014","27","264","09520","002",1,134495,0,0,1,53,12,11,4,1,0,1,1440,NA,NA,NA,NA,NA,NA,1440,0.144,0,1,NA,1,17,NA,NA,"cement_asphalt",1,0,0,0,0,0,0,1,2,15,0,10,0,NA,NA,NA,NA,1,2,4,"2022 (n = 13885)"
"5635","09529013001","001","27","264","09529","013",1,61419,0,0,1,53,9,4,3,1,0,1,1440,NA,NA,NA,NA,NA,NA,1440,0.144,0,1,NA,1,17,NA,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,1,20,0,5,0,NA,NA,NA,NA,3,8,2,"2022 (n = 13885)"
"5636","09529013002","002","27","264","09529","013",1,39453,0,0,1,78,6,4,3,1,0,1,2880,NA,NA,NA,NA,NA,NA,2880,0.288,0,1,NA,1,17,NA,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,1,20,0,5,0,NA,NA,NA,NA,3,8,2,"2022 (n = 13885)"
"5637","09529013004","004","27","264","09529","013",1,374256,0,0,1,41,9,4,4,0,1,1,2568,NA,NA,NA,NA,NA,NA,2568,0.2568,0,1,NA,1,17,NA,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,1,20,0,5,0,NA,NA,NA,NA,3,8,2,"2022 (n = 13885)"
"5638","09529013006","006","27","264","09529","013",1,270671,0,0,1,43,9,4,4,1,0,1,2160,NA,NA,NA,NA,NA,NA,2160,0.216,0,1,NA,1,17,NA,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,1,20,0,5,0,NA,NA,NA,NA,3,8,2,"2022 (n = 13885)"
"5639","09529013008","008","27","264","09529","013",1,60479,0,0,1,52,5,4,2,0,1,0,1260,NA,NA,NA,NA,NA,NA,1260,0.126,0,1,NA,1,17,NA,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,1,20,0,5,0,NA,NA,NA,NA,3,8,2,"2022 (n = 13885)"
"5640","09529013009","009","27","264","09529","013",1,83651,0,0,1,45,6,4,1,0,1,1,768,NA,NA,NA,NA,NA,NA,768,0.0768,0,1,NA,1,17,NA,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,1,20,0,5,0,NA,NA,NA,NA,3,8,2,"2022 (n = 13885)"
"5641","09529013010","010","27","264","09529","013",1,186732,0,0,1,45,8,4,3,1,0,1,2880,NA,NA,NA,NA,NA,NA,2880,0.288,0,1,NA,1,17,NA,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,1,20,0,5,0,NA,NA,NA,NA,3,8,2,"2022 (n = 13885)"
"5642","09529013011","011","27","264","09529","013",1,418141,0,0,1,52,9,4,5,1,0,1,5400,NA,NA,NA,NA,NA,NA,5400,0.54,0,1,NA,1,17,NA,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,1,20,0,5,0,NA,NA,NA,NA,3,8,2,"2022 (n = 13885)"
"5643","09529013012","012","27","264","09529","013",1,185759,0,0,1,49,9,4,4,1,0,1,2880,NA,NA,NA,NA,NA,NA,2880,0.288,0,1,NA,1,17,NA,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,1,20,0,5,0,NA,NA,NA,NA,3,8,2,"2022 (n = 13885)"
"5644","09529013013","013","27","264","09529","013",1,57792,56226,0,1,51,9,4,2,0,1,1,1260,NA,NA,NA,NA,NA,NA,1260,0.126,0,1,NA,1,17,NA,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,1,20,0,5,0,NA,NA,NA,NA,3,8,2,"2022 (n = 13885)"
"5645","09529013014","014","27","264","09529","013",1,155065,96150,0,1,64,9,4,7,1,0,1,3600,NA,NA,NA,NA,NA,NA,3600,0.36,0,1,NA,1,17,NA,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,1,20,0,5,0,NA,NA,NA,NA,3,8,2,"2022 (n = 13885)"
"5646","09529013015","015","27","264","09529","013",1,65783,46391,0,1,52,5,4,2,0,1,1,3600,NA,NA,NA,NA,NA,NA,3600,0.36,0,1,NA,1,17,NA,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,1,20,0,5,0,NA,NA,NA,NA,3,8,2,"2022 (n = 13885)"
"5647","09595007006","006","01","269","09595","007",1,107906,0,0,1,34,4,1,4,1,0,1,1080,NA,NA,NA,NA,NA,NA,1080,0.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022 (n = 13885)"
"5648","09634026004","004","01","271","09634","026",1,3461976,0,0,1,39,5,1,7,1,0,1,1440,NA,NA,NA,NA,NA,NA,1440,0.144,0,1,NA,1,16,NA,NA,"cement_asphalt",1,0,0,0,1,1,0,NA,NA,50,0,8,1,NA,NA,NA,NA,7,8,NA,"2022 (n = 13885)"
"5649","09634026005","005","01","271","09634","026",1,37343,0,0,1,43,9,1,4,0,1,0,1440,NA,NA,NA,NA,NA,NA,1440,0.144,0,1,NA,1,16,NA,NA,"cement_asphalt",1,0,0,0,1,1,0,NA,NA,50,0,8,1,NA,NA,NA,NA,7,8,NA,"2022 (n = 13885)"
"5650","09634026007","007","01","271","09634","026",1,92404,0,0,1,34,12,1,4,1,0,1,360,NA,NA,NA,NA,NA,NA,360,0.036,0,1,NA,1,16,NA,NA,"cement_asphalt",1,0,0,0,1,1,0,NA,NA,50,0,8,1,NA,NA,NA,NA,7,8,NA,"2022 (n = 13885)"
"5651","09634026009","009","01","271","09634","026",1,169202,0,0,1,49,3,1,6,1,0,0,720,NA,NA,NA,NA,NA,NA,720,0.072,0,1,NA,1,16,NA,NA,"cement_asphalt",1,0,0,0,1,1,0,NA,NA,50,0,8,1,NA,NA,NA,NA,7,8,NA,"2022 (n = 13885)"
"5652","09634026010","010","01","271","09634","026",1,52977,0,0,1,60,9,1,5,0,1,1,1440,NA,NA,NA,NA,NA,NA,1440,0.144,0,1,NA,1,16,NA,NA,"cement_asphalt",1,0,0,0,1,1,0,NA,NA,50,0,8,1,NA,NA,NA,NA,7,8,NA,"2022 (n = 13885)"
"5653","09634026011","011","01","271","09634","026",1,91392,0,0,1,47,12,1,4,1,0,0,1080,NA,NA,NA,NA,NA,NA,1080,0.108,0,1,NA,1,16,NA,NA,"cement_asphalt",1,0,0,0,1,1,0,NA,NA,50,0,8,1,NA,NA,NA,NA,7,8,NA,"2022 (n = 13885)"
"5654","09634026012","012","01","271","09634","026",1,694174,0,0,1,39,12,1,4,1,0,1,1080,NA,NA,NA,NA,NA,NA,1080,0.108,0,1,NA,1,16,NA,NA,"cement_asphalt",1,0,0,0,1,1,0,NA,NA,50,0,8,1,NA,NA,NA,NA,7,8,NA,"2022 (n = 13885)"
"5655","09634026013","013","01","271","09634","026",1,1118109,113756.5,0,1,48,11,1,4,1,0,1,3600,NA,NA,NA,NA,NA,NA,3600,0.36,0,1,NA,1,16,NA,NA,"cement_asphalt",1,0,0,0,1,1,0,NA,NA,50,0,8,1,NA,NA,NA,NA,7,8,NA,"2022 (n = 13885)"
"5656","09634026015","015","01","271","09634","026",1,75072,102399,0,1,42,5,1,4,1,0,0,480,NA,NA,NA,NA,NA,NA,480,0.048,0,1,NA,1,16,NA,NA,"cement_asphalt",1,0,0,0,1,1,0,NA,NA,50,0,8,1,NA,NA,NA,NA,7,8,NA,"2022 (n = 13885)"
"5657","09658004005","005","01","271","09658","004",1,352707,0,0,1,60,9,11,7,1,0,1,1800,NA,NA,NA,NA,NA,NA,1800,0.18,0,1,NA,1,5,8,13,"cement_asphalt",1,0,0,0,1,0,0,NA,10,5,0,12,1,NA,NA,NA,NA,1,2,3,"2022 (n = 13885)"
"5658","09658004013","013","01","271","09658","004",1,87359,80058.5,0,1,57,4,11,2,0,1,0,720,NA,NA,NA,NA,NA,NA,720,0.072,0,1,NA,1,5,8,13,"cement_asphalt",1,0,0,0,1,0,0,NA,10,5,0,12,1,NA,NA,NA,NA,1,2,3,"2022 (n = 13885)"
"5659","09658004014","014","01","271","09658","004",1,61345,67620,0,1,80,12,11,2,1,0,1,1080,NA,NA,NA,NA,NA,NA,1080,0.108,0,1,NA,1,5,8,13,"cement_asphalt",1,0,0,0,1,0,0,NA,10,5,0,12,1,NA,NA,NA,NA,1,2,3,"2022 (n = 13885)"
"5660","09658004016","016","01","271","09658","004",1,37006,NA,0,1,75,4,11,4,1,0,0,1080,400,NA,NA,NA,NA,NA,1480,0.148,0,1,NA,1,5,8,13,"cement_asphalt",1,0,0,0,1,0,0,NA,10,5,0,12,1,NA,NA,NA,NA,1,2,3,"2022 (n = 13885)"
"5661","09685013001","001","01","271","09685","013",1,57889,0,0,1,45,7,4,4,1,0,1,720,NA,NA,NA,NA,NA,NA,720,0.072,0,1,NA,1,13,5,14,"cement_asphalt",1,0,0,0,0,0,0,2,2,50,0,5,1,NA,NA,NA,NA,1,4,5,"2022 (n = 13885)"
"5662","09685013002","002","01","271","09685","013",1,391920,NA,0,1,45,8,4,4,1,0,1,720,NA,1270,NA,NA,NA,NA,1990,0.199,0,1,NA,1,13,5,14,"cement_asphalt",1,0,0,0,0,0,0,2,2,50,0,5,1,NA,NA,NA,NA,1,4,5,"2022 (n = 13885)"
"5663","09685013004","004","01","271","09685","013",1,123892,NA,0,1,59,9,4,4,1,0,1,2160,NA,1440,NA,NA,NA,NA,3600,0.36,0,1,NA,1,13,5,14,"cement_asphalt",1,0,0,0,0,0,0,2,2,50,0,5,1,NA,NA,NA,NA,1,4,5,"2022 (n = 13885)"
"5664","09685013005","005","01","271","09685","013",1,152641,NA,0,1,45,12,4,5,1,0,1,400,1080,720,NA,NA,NA,NA,2200,0.22,0,1,NA,1,13,5,14,"cement_asphalt",1,0,0,0,0,0,0,2,2,50,0,5,1,NA,NA,NA,NA,1,4,5,"2022 (n = 13885)"
"5665","09685013008","008","01","271","09685","013",1,144898,NA,0,1,45,9,4,5,1,0,1,1800,NA,NA,NA,NA,NA,NA,1800,0.18,0,1,NA,1,13,5,14,"cement_asphalt",1,0,0,0,0,0,0,2,2,50,0,5,1,NA,NA,NA,NA,1,4,5,"2022 (n = 13885)"
"5666","09685013009","009","01","271","09685","013",1,100621,NA,0,1,49,9,4,5,1,0,1,1200,NA,NA,NA,NA,NA,NA,1200,0.12,0,1,NA,1,13,5,14,"cement_asphalt",1,0,0,0,0,0,0,2,2,50,0,5,1,NA,NA,NA,NA,1,4,5,"2022 (n = 13885)"
"5667","09685013010","010","01","271","09685","013",1,147253,NA,0,1,67,9,4,7,1,0,1,3600,NA,720,NA,NA,NA,NA,4320,0.432,0,1,NA,1,13,5,14,"cement_asphalt",1,0,0,0,0,0,0,2,2,50,0,5,1,NA,NA,NA,NA,1,4,5,"2022 (n = 13885)"
"5668","09685013011","011","01","271","09685","013",1,34945,NA,0,1,62,9,4,2,1,0,1,1440,NA,600,NA,NA,NA,NA,2040,0.204,0,1,NA,1,13,5,14,"cement_asphalt",1,0,0,0,0,0,0,2,2,50,0,5,1,NA,NA,NA,NA,1,4,5,"2022 (n = 13885)"
"5669","09685013012","012","01","271","09685","013",1,149724,NA,0,1,42,5,4,3,1,0,1,1080,NA,1800,NA,NA,NA,NA,2880,0.288,0,1,NA,1,13,5,14,"cement_asphalt",1,0,0,0,0,0,0,2,2,50,0,5,1,NA,NA,NA,NA,1,4,5,"2022 (n = 13885)"
"5670","09685013013","013","01","271","09685","013",1,234895,75232.5,0,1,36,12,4,5,1,0,1,720,NA,NA,NA,NA,NA,NA,720,0.072,0,1,NA,1,13,5,14,"cement_asphalt",1,0,0,0,0,0,0,2,2,50,0,5,1,NA,NA,NA,NA,1,4,5,"2022 (n = 13885)"
"5671","09697009005","005","01","271","09697","009",1,333578,NA,0,1,62,12,5,6,1,0,1,1080,NA,3280,NA,720,NA,NA,5080,0.508,0,1,NA,1,5,8,1,"cement_asphalt",1,0,0,0,1,0,0,NA,10,30,0,17,1,NA,NA,NA,NA,6,8,10,"2022 (n = 13885)"
"5672","09697009015","015","01","271","09697","009",1,120863,NA,0,1,41,5,5,2,0,1,1,250,NA,720,NA,NA,NA,NA,970,0.097,0,1,NA,1,5,8,1,"cement_asphalt",1,0,0,0,1,0,0,NA,10,30,0,17,1,NA,NA,NA,NA,6,8,10,"2022 (n = 13885)"
"5673","09727009006","006","01","272","09727","009",1,94033,NA,0,1,52,9,6,3,1,0,1,2520,NA,NA,NA,NA,NA,NA,2520,0.252,0,1,NA,1,5,13,14,"cement_asphalt",1,0,0,0,0,0,0,2,3,8,0,8,1,NA,NA,NA,NA,4,5,NA,"2022 (n = 13885)"
"5674","09727009011","011","01","272","09727","009",1,92447,NA,0,1,56,9,6,4,1,0,1,700,NA,NA,NA,NA,NA,NA,700,0.07,0,1,NA,1,5,13,14,"cement_asphalt",1,0,0,0,0,0,0,2,3,8,0,8,1,NA,NA,NA,NA,4,5,NA,"2022 (n = 13885)"
"5675","09727009012","012","01","272","09727","009",1,259674,NA,0,1,48,9,6,4,0,1,1,720,NA,NA,NA,NA,NA,NA,720,0.072,0,1,NA,1,5,13,14,"cement_asphalt",1,0,0,0,0,0,0,2,3,8,0,8,1,NA,NA,NA,NA,4,5,NA,"2022 (n = 13885)"
"5676","09727009013","013","01","272","09727","009",1,184247,142256.5,0,1,64,5,6,3,1,0,1,2160,NA,NA,NA,NA,NA,NA,2160,0.216,0,1,NA,1,5,13,14,"cement_asphalt",1,0,0,0,0,0,0,2,3,8,0,8,1,NA,NA,NA,NA,4,5,NA,"2022 (n = 13885)"
"5677","09727009015","015","01","272","09727","009",1,226081,228723,0,1,51,8,6,5,1,0,1,5040,3600,NA,NA,NA,NA,NA,8640,0.864,0,1,NA,1,5,13,14,"cement_asphalt",1,0,0,0,0,0,0,2,3,8,0,8,1,NA,NA,NA,NA,4,5,NA,"2022 (n = 13885)"
"5678","09754012002","002","01","272","09754","012",1,514081,0,0,1,57,12,2,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,1,5,13,14,"cement_asphalt",1,0,0,0,1,0,0,NA,1,1,0,5,1,NA,NA,NA,NA,4,6,NA,"2022 (n = 13885)"
"5679","09754012004","004","01","272","09754","012",1,64799,0,0,1,72,3,2,4,0,1,0,360,NA,NA,NA,NA,NA,NA,360,0.036,0,1,NA,1,5,13,14,"cement_asphalt",1,0,0,0,1,0,0,NA,1,1,0,5,1,NA,NA,NA,NA,4,6,NA,"2022 (n = 13885)"
"5680","09754012005","005","01","272","09754","012",1,52776,0,0,1,48,8,2,2,0,1,1,1900,NA,NA,NA,NA,NA,NA,1900,0.19,0,1,NA,1,5,13,14,"cement_asphalt",1,0,0,0,1,0,0,NA,1,1,0,5,1,NA,NA,NA,NA,4,6,NA,"2022 (n = 13885)"
"5681","09754012006","006","01","272","09754","012",1,242278,0,0,1,79,5,2,5,0,1,1,1860,NA,NA,NA,NA,NA,NA,1860,0.186,0,1,NA,1,5,13,14,"cement_asphalt",1,0,0,0,1,0,0,NA,1,1,0,5,1,NA,NA,NA,NA,4,6,NA,"2022 (n = 13885)"
"5682","09754012007","007","01","272","09754","012",1,216815,0,0,1,57,9,2,4,1,0,1,756,NA,NA,NA,NA,NA,NA,756,0.0756,0,1,NA,1,5,13,14,"cement_asphalt",1,0,0,0,1,0,0,NA,1,1,0,5,1,NA,NA,NA,NA,4,6,NA,"2022 (n = 13885)"
"5683","09754012012","012","01","272","09754","012",1,245941,0,0,1,64,9,2,5,0,1,1,1500,NA,NA,NA,NA,NA,NA,1500,0.15,0,1,NA,1,5,13,14,"cement_asphalt",1,0,0,0,1,0,0,NA,1,1,0,5,1,NA,NA,NA,NA,4,6,NA,"2022 (n = 13885)"
"5684","09754012013","013","01","272","09754","012",1,30624,24518,0,1,59,9,2,1,0,1,0,360,NA,NA,NA,NA,NA,NA,360,0.036,0,1,NA,1,5,13,14,"cement_asphalt",1,0,0,0,1,0,0,NA,1,1,0,5,1,NA,NA,NA,NA,4,6,NA,"2022 (n = 13885)"
"5685","09754012014","014","01","272","09754","012",1,149765,124122.5,0,1,58,9,2,5,1,0,1,2880,NA,NA,NA,NA,NA,NA,2880,0.288,0,1,NA,1,5,13,14,"cement_asphalt",1,0,0,0,1,0,0,NA,1,1,0,5,1,NA,NA,NA,NA,4,6,NA,"2022 (n = 13885)"
"5686","09754012015","015","01","272","09754","012",1,68641,107193,0,1,65,10,2,4,1,0,1,720,NA,NA,NA,NA,NA,NA,720,0.072,0,1,NA,1,5,13,14,"cement_asphalt",1,0,0,0,1,0,0,NA,1,1,0,5,1,NA,NA,NA,NA,4,6,NA,"2022 (n = 13885)"
"5687","09769003009","009","01","272","09769","003",1,27241,NA,0,1,60,9,10,2,1,0,0,360,200,NA,200,NA,NA,NA,760,0.076,0,1,NA,1,13,14,6,"cement_asphalt",1,0,0,0,0,0,0,1,1,8,0,5,1,NA,NA,NA,NA,1,4,5,"2022 (n = 13885)"
"5688","09769003011","011","01","272","09769","003",1,251565,NA,0,1,49,12,10,4,1,0,1,720,NA,NA,NA,NA,NA,NA,720,0.072,0,1,NA,1,13,14,6,"cement_asphalt",1,0,0,0,0,0,0,1,1,8,0,5,1,NA,NA,NA,NA,1,4,5,"2022 (n = 13885)"
"5689","09778003001","001","01","272","09778","003",1,151632,NA,0,1,30,9,5,6,1,0,1,2160,2040,NA,NA,NA,NA,NA,4200,0.42,0,1,NA,1,5,14,13,"cement_asphalt",1,0,0,0,0,0,0,1,1,5,0,12,1,NA,NA,NA,NA,4,5,NA,"2022 (n = 13885)"
"5690","09778003002","002","01","272","09778","003",1,509952,NA,0,1,58,9,5,8,1,0,0,2160,4360,NA,NA,NA,NA,NA,6520,0.652,0,1,NA,1,5,14,13,"cement_asphalt",1,0,0,0,0,0,0,1,1,5,0,12,1,NA,NA,NA,NA,4,5,NA,"2022 (n = 13885)"
"5691","09793017001","001","01","273","09793","017",1,247444,NA,0,1,43,9,12,5,1,0,1,720,NA,NA,NA,NA,NA,NA,720,0.072,0,1,NA,2,6,5,14,"tar_on_gravel",0,0,0,1,0,0,0,0.5,-1,30,0,10,1,NA,NA,NA,NA,1,4,5,"2022 (n = 13885)"
"5692","09793017002","002","01","273","09793","017",1,162145,81675.5,0,1,64,9,12,3,1,0,1,720,NA,NA,NA,NA,NA,NA,720,0.072,0,1,NA,2,6,5,14,"tar_on_gravel",0,0,0,1,0,0,0,0.5,-1,30,0,10,1,NA,NA,NA,NA,1,4,5,"2022 (n = 13885)"
"5693","09793017004","004","01","273","09793","017",1,416101,NA,0,1,69,9,12,5,0,1,0,720,720,NA,NA,NA,NA,NA,1440,0.144,0,1,NA,2,6,5,14,"tar_on_gravel",0,0,0,1,0,0,0,0.5,-1,30,0,10,1,NA,NA,NA,NA,1,4,5,"2022 (n = 13885)"
"5694","09793017005","005","01","273","09793","017",1,358061,NA,0,1,67,12,12,6,1,0,1,960,NA,NA,NA,NA,NA,NA,960,0.096,0,1,NA,2,6,5,14,"tar_on_gravel",0,0,0,1,0,0,0,0.5,-1,30,0,10,1,NA,NA,NA,NA,1,4,5,"2022 (n = 13885)"
"5695","09793017006","006","01","273","09793","017",1,297254,NA,0,1,61,5,12,3,1,0,1,720,NA,NA,NA,NA,NA,NA,720,0.072,0,1,NA,2,6,5,14,"tar_on_gravel",0,0,0,1,0,0,0,0.5,-1,30,0,10,1,NA,NA,NA,NA,1,4,5,"2022 (n = 13885)"
"5696","09793017007","007","01","273","09793","017",1,63047,27915,0,1,59,9,12,1,0,1,0,240,NA,NA,NA,NA,NA,NA,240,0.024,0,1,NA,2,6,5,14,"tar_on_gravel",0,0,0,1,0,0,0,0.5,-1,30,0,10,1,NA,NA,NA,NA,1,4,5,"2022 (n = 13885)"
"5697","09793017009","009","01","273","09793","017",1,1168560,NA,0,1,59,9,12,4,1,0,1,720,NA,NA,NA,NA,NA,NA,720,0.072,0,1,NA,2,6,5,14,"tar_on_gravel",0,0,0,1,0,0,0,0.5,-1,30,0,10,1,NA,NA,NA,NA,1,4,5,"2022 (n = 13885)"
"5698","09793017013","013","01","273","09793","017",1,45264,NA,0,1,61,9,12,1,0,1,0,720,NA,NA,NA,NA,NA,NA,720,0.072,0,1,NA,2,6,5,14,"tar_on_gravel",0,0,0,1,0,0,0,0.5,-1,30,0,10,1,NA,NA,NA,NA,1,4,5,"2022 (n = 13885)"
"5699","09907016001","001","01","275","09907","016",1,162141,NA,0,1,52,8,12,3,1,0,1,1440,NA,NA,NA,NA,NA,NA,1440,0.144,0,1,NA,1,6,7,8,"cement_asphalt",1,0,0,0,1,0,0,NA,8,25,0,8,1,NA,NA,NA,NA,4,6,8,"2022 (n = 13885)"
"5700","09907016008","008","01","275","09907","016",1,116492,NA,0,1,61,9,12,2,1,0,1,1440,500,NA,NA,NA,NA,NA,1940,0.194,0,1,NA,1,6,7,8,"cement_asphalt",1,0,0,0,1,0,0,NA,8,25,0,8,1,NA,NA,NA,NA,4,6,8,"2022 (n = 13885)"
"5701","09907016009","009","01","275","09907","016",1,111541,NA,0,1,38,12,12,5,1,0,1,1800,NA,400,NA,NA,NA,NA,2200,0.22,0,1,NA,1,6,7,8,"cement_asphalt",1,0,0,0,1,0,0,NA,8,25,0,8,1,NA,NA,NA,NA,4,6,8,"2022 (n = 13885)"
"5702","09907016010","010","01","275","09907","016",1,188111,0,0,1,46,9,12,4,1,0,1,1800,NA,NA,NA,NA,NA,NA,1800,0.18,0,1,NA,1,6,7,8,"cement_asphalt",1,0,0,0,1,0,0,NA,8,25,0,8,1,NA,NA,NA,NA,4,6,8,"2022 (n = 13885)"
"5703","09907016011","011","01","275","09907","016",1,97099,NA,0,1,53,9,12,4,1,0,1,2160,NA,NA,NA,NA,NA,NA,2160,0.216,0,1,NA,1,6,7,8,"cement_asphalt",1,0,0,0,1,0,0,NA,8,25,0,8,1,NA,NA,NA,NA,4,6,8,"2022 (n = 13885)"
"5704","09916009007","007","01","275","09916","009",1,257937,0,0,1,51,9,11,5,1,0,1,900,NA,NA,NA,NA,NA,NA,900,0.09,0,1,NA,1,6,5,9,"cement_asphalt",1,0,0,0,1,0,0,NA,2,18,0,2.5,1,NA,NA,NA,NA,2,4,8,"2022 (n = 13885)"
"5705","09916009008","008","01","275","09916","009",1,41876,0,0,1,77,2,11,2,1,0,0,2520,NA,NA,NA,NA,NA,NA,2520,0.252,0,1,NA,1,6,5,9,"cement_asphalt",1,0,0,0,1,0,0,NA,2,18,0,2.5,1,NA,NA,NA,NA,2,4,8,"2022 (n = 13885)"
"5706","09916009009","009","01","275","09916","009",1,290234,0,0,1,37,12,11,6,1,0,1,1440,NA,NA,NA,NA,NA,NA,1440,0.144,0,1,NA,1,6,5,9,"cement_asphalt",1,0,0,0,1,0,0,NA,2,18,0,2.5,1,NA,NA,NA,NA,2,4,8,"2022 (n = 13885)"
"5707","09916009015","015","01","275","09916","009",1,70957,0,0,1,66,9,11,3,1,0,0,720,NA,NA,NA,NA,NA,NA,720,0.072,0,1,NA,1,6,5,9,"cement_asphalt",1,0,0,0,1,0,0,NA,2,18,0,2.5,1,NA,NA,NA,NA,2,4,8,"2022 (n = 13885)"
"5708","09949016007","007","01","275","09949","016",1,189757,NA,0,1,55,8,9,3,1,0,1,1080,NA,NA,NA,NA,NA,NA,1080,0.108,0,1,NA,1,9,6,7,"cement_asphalt",1,0,0,0,1,1,0,NA,NA,10,0,15,1,NA,NA,NA,NA,1,4,8,"2022 (n = 13885)"
"5709","09949016009","009","01","275","09949","016",1,101809,NA,0,1,56,7,9,4,1,0,1,1440,NA,NA,NA,NA,NA,NA,1440,0.144,0,1,NA,1,9,6,7,"cement_asphalt",1,0,0,0,1,1,0,NA,NA,10,0,15,1,NA,NA,NA,NA,1,4,8,"2022 (n = 13885)"
