"","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","M4B11A2_C1","M4B11A2_C2A","M4B11A2_C2B","M4B11A2_C3","M4B11A2_C4A","M4B11A2_C4B","M4B11A2_C5","M4B11A2_C6","M4B11A3_C1","M4B11A3_C2","M4B11A3_C2B","M4B11A4_C1","M4B11A5_C1","M4B11A5_C1_GHIRO","M4B11A5_C3","M4B11A5_C4","M4B11A5_C5","M4B11A6_C1","M4B11A6_C21","M4B11A6_C22","M4B11A6_C23","M4B11A6_C24","M4B11A6_C24_GHIRO","M4B11A6_C3","M4B11A6_C4","M4B11A6_C4_GHIRO","M4B11A6_C5","M4B11A6_C6","M4B11A6_C7","M4B11A7_C11","M4B11A7_C12","M4B11A7_C13","M4B11A7_C14","KYDIEUTRA"
"8637","17","157","05344","001","010","05344001010",5,4,8,5,4,10,1,"BC15",2,1,NA,3,1,"",99,NA,0,2,2,2,1,2,"",NA,3,"",NA,2,2,99,99,99,99,3
"8638","17","157","05344","001","013","05344001013",1,4,5,2,4,8,1,"Tạp dao",2,1,NA,3,1,"",2,NA,0,2,2,2,1,2,"",NA,3,"",NA,2,2,99,99,99,99,3
"8639","17","157","05344","001","006","05344001006",5,4,8,4,4,10,1,"CR203",2,1,NA,2,1,"",99,NA,0,2,2,2,1,2,"",NA,3,"",NA,2,2,99,99,99,99,3
"8640","17","157","05344","001","003","05344001003",1,4,8,3,4,10,1,"CR203",2,1,NA,3,1,"",2,NA,0,2,2,2,1,2,"",NA,3,"",NA,2,2,99,99,99,99,3
"8641","17","157","05344","001","004","05344001004",1,4,8,2,4,8,1,"BC15",2,1,NA,3,1,"",2,NA,0,2,2,2,1,2,"",NA,3,"",NA,2,2,99,99,99,99,3
"8642","17","158","05374","001","006","05374001006",5,2,1,5,2,1,2,"225",3,3,NA,1,2,"",2,NA,0,2,2,2,1,2,"",NA,2,"",NA,2,1,99,2,99,99,3
"8643","17","158","05374","001","015","05374001015",5,2,1,99,NA,NA,2,"khang dân 18",2,2,NA,2,2,"",2,NA,0,3,2,2,1,2,"",NA,2,"",NA,2,1,99,99,99,99,3
"8644","17","158","05374","001","014","05374001014",5,2,1,99,NA,NA,1,"225",2,2,NA,2,2,"",2,NA,0,3,2,2,1,2,"",NA,2,"",NA,2,1,99,99,99,99,3
"8645","17","158","05374","001","001","05374001001",1,2,5,2,2,5,1,"lúa 225",2,2,NA,1,1,"",2,NA,0,2,2,2,1,2,"",NA,2,"",NA,2,2,2,2,2,2,3
"8646","17","158","05374","001","011","05374001011",5,2,1,99,NA,NA,1,"khang dân 18",2,2,NA,2,2,"",2,NA,0,3,2,2,1,2,"",NA,2,"",NA,2,1,99,99,99,99,3
"8647","17","158","05374","001","005","05374001005",1,2,5,2,2,5,1,"225",1,1,NA,1,4,"",2,2,0,2,2,2,1,2,"",NA,2,"",NA,2,2,2,2,2,2,3
"8648","17","158","05374","001","007","05374001007",5,2,1,99,NA,NA,2,"khang dân 18",2,2,NA,2,2,"",2,NA,0,3,2,2,1,2,"",NA,2,"",NA,2,1,99,99,99,99,3
"8649","17","158","05374","001","013","05374001013",1,2,5,3,2,5,1,"225",2,2,NA,1,4,"",2,2,0,2,2,2,1,2,"",NA,2,"",NA,2,2,2,1,1,1,3
"8650","17","158","05374","001","012","05374001012",5,2,1,99,NA,NA,1,"khang dân",2,2,NA,2,2,"",2,NA,0,3,2,2,1,2,"",NA,2,"",NA,2,1,99,99,99,99,3
"8651","17","158","05374","001","008","05374001008",5,2,1,99,NA,NA,1,"225",2,2,NA,2,2,"",2,NA,0,3,2,2,1,2,"",NA,2,"",NA,2,1,99,99,99,99,3
"8652","17","158","05374","001","003","05374001003",1,2,5,3,2,5,1,"lúa 225",2,1,NA,1,5,"mương",2,NA,1,2,2,2,1,2,"",NA,2,"",NA,2,2,2,2,2,2,3
"8653","19","164","05437","020","008","05437020008",1,2,3,6,2,3,1,"khang dân",2,2,NA,2,1,"",2,NA,1,3,1,2,2,2,"",4,2,"",NA,2,1,99,99,99,99,3
"8654","19","165","05527","003","004","05527003004",4,2,1,4,2,4,1,"khang dân",2,2,NA,1,1,"",1,NA,1,3,1,2,2,2,"",2,2,"",NA,3,2,2,2,2,2,3
"8655","19","165","05527","003","013","05527003013",1,2,2,1,2,2,1,"LC22",1,1,NA,2,1,"",2,NA,1,3,1,2,2,2,"",5,2,"",NA,3,2,99,2,2,2,3
"8656","19","165","05527","003","002","05527003002",4,2,2,99,NA,NA,1,"u17",2,1,NA,2,1,"",1,NA,1,3,1,2,2,2,"",3,1,"",NA,3,2,2,2,2,2,3
"8657","19","165","05527","003","001","05527003001",4,2,5,5,2,5,2,"khang dân",2,1,NA,2,1,"",1,NA,3,3,1,2,2,2,"",2,1,"",NA,3,2,2,2,2,2,3
"8658","19","165","05527","003","007","05527003007",4,2,2,14,2,2,1,"khang dân",2,2,NA,2,2,"",1,NA,1,3,1,2,1,2,"",2,2,"",NA,3,2,99,1,2,2,3
"8659","19","165","05527","003","008","05527003008",1,2,1.5,1,2,2,1,"TH33",2,2,NA,1,2,"",2,NA,1,3,1,2,2,2,"",5,2,"",NA,3,2,99,99,99,99,3
"8660","19","167","05578","006","004","05578006004",5,2,1,99,NA,NA,1,"J02",2,2,NA,3,4,"",99,2,0,3,1,2,1,2,"",3,1,"",NA,2,1,99,99,99,99,3
"8661","19","167","05578","006","009","05578006009",5,2,1,10,2,1,1,"SH",0,NA,2,2,4,"",2,2,0,3,2,2,1,2,"",NA,2,"",NA,2,1,2,2,2,2,3
"8662","19","167","05578","006","006","05578006006",5,2,1,99,NA,NA,1,"j02",1,1,NA,3,4,"",99,2,0,3,1,2,1,2,"",5,1,"",NA,2,1,99,99,99,99,3
"8663","19","167","05578","006","015","05578006015",5,2,1,5,2,1,1,"J02",0,NA,2,1,1,"",2,NA,0,3,2,2,1,2,"",NA,2,"",NA,2,1,2,2,2,2,3
"8664","19","167","05578","006","011","05578006011",5,2,1,10,2,1,1,"khang dân",0,NA,2,2,1,"",2,NA,0,3,1,2,2,2,"",5,2,"",NA,2,1,2,2,2,2,3
"8665","19","167","05578","006","001","05578006001",5,2,1.5,99,NA,NA,1,"khang dân",3,3,NA,0,4,"",99,2,0,3,2,2,1,2,"",NA,1,"",NA,2,1,99,99,99,99,3
"8666","19","167","05578","006","007","05578006007",5,2,1.5,99,NA,NA,1,"khang dân",1,1,NA,3,4,"",99,2,0,3,1,2,2,2,"",5,1,"",NA,2,1,99,99,99,99,3
"8667","19","167","05578","006","002","05578006002",5,2,1.5,99,NA,NA,1,"khang dân",1,1,NA,2,4,"",99,2,0,3,2,2,1,2,"",NA,1,"",NA,2,1,99,99,99,99,3
"8668","19","167","05578","006","014","05578006014",5,2,1,5,2,1,1,"J02",0,NA,2,2,4,"",2,2,1,3,2,2,1,2,"",NA,2,"",NA,2,1,2,2,2,2,3
"8669","19","167","05578","006","003","05578006003",5,2,1.5,99,NA,NA,1,"SH2",3,3,NA,3,4,"",99,2,0,3,1,2,1,2,"",3,1,"",NA,2,1,99,99,99,99,3
"8670","19","167","05578","006","012","05578006012",5,2,1,8,2,1,1,"j02",0,NA,2,2,4,"",2,2,1,3,2,2,1,2,"",NA,2,"",NA,2,1,2,2,2,2,3
"8671","19","167","05578","006","010","05578006010",5,2,1,5,2,1,1,"nếp",0,NA,2,2,1,"",2,NA,0,3,2,2,1,2,"",NA,2,"",NA,2,1,2,2,2,2,3
"8672","19","167","05578","006","005","05578006005",5,2,1,99,NA,NA,1,"j02",2,2,NA,3,4,"",99,2,0,3,2,2,1,2,"",NA,1,"",NA,2,1,99,99,99,99,3
"8673","19","167","05599","012","004","05599012004",5,2,1,1,2,1,1,"j02",0,NA,2,2,4,"",99,2,0,3,2,2,1,2,"",NA,1,"",NA,2,1,99,99,99,99,3
"8674","19","167","05599","012","019","05599012019",5,2,1.2,99,NA,NA,1,"j02",2,2,NA,2,4,"",99,2,0,3,2,2,1,2,"",NA,1,"",NA,2,1,99,99,99,99,3
"8675","19","167","05599","012","002","05599012002",5,2,2,5,2,2,1,"thái bình",0,NA,2,2,4,"",99,2,0,3,2,2,1,2,"",NA,1,"",NA,2,1,99,99,99,99,3
"8676","19","167","05599","012","006","05599012006",5,2,1,10,2,1,1,"jo2",1,1,NA,1,1,"",2,NA,0,3,1,2,2,2,"",5,2,"",NA,2,1,2,2,2,2,3
"8677","19","167","05599","012","013","05599012013",5,2,1,10,2,1,1,"j02",1,1,NA,1,1,"",2,NA,0,3,1,2,2,2,"",5,2,"",NA,2,1,2,2,2,2,3
"8678","19","167","05599","012","010","05599012010",4,2,1,10,2,1,1,"Thái bình",0,NA,2,2,3,"",2,2,1,3,1,2,2,2,"",5,2,"",NA,2,1,2,2,2,2,3
"8679","19","167","05599","012","008","05599012008",5,2,1,99,NA,NA,1,"j02",0,NA,2,2,4,"",99,2,0,3,2,2,1,2,"",NA,1,"",NA,2,1,99,99,99,99,3
"8680","19","167","05599","012","015","05599012015",5,2,1,10,2,1,1,"j02",1,1,NA,1,4,"",2,2,0,3,1,2,2,2,"",5,3,"",NA,2,1,2,2,2,2,3
"8681","19","167","05599","012","012","05599012012",5,2,1,10,2,1,1,"J02",1,1,NA,2,4,"",2,2,1,3,2,2,1,2,"",NA,2,"",NA,2,1,2,2,2,2,3
"8682","19","167","05599","012","005","05599012005",5,2,12,8,2,1,1,"khang dân",1,1,NA,1,4,"",2,2,0,3,1,2,2,2,"",5,2,"",NA,2,1,2,2,2,2,3
"8683","19","167","05599","012","007","05599012007",5,2,1,3,2,1.2,1,"j02",1,1,NA,2,4,"",2,2,0,3,2,2,1,2,"",NA,2,"",NA,2,1,2,2,2,2,3
"8684","19","168","05623","007","009","05623007009",99,1,0,0,1,0,99,"0",0,NA,2,0,1,"",99,NA,0,3,1,2,2,2,"",3,2,"",NA,2,2,99,99,99,99,3
"8685","19","168","05623","007","008","05623007008",1,2,1,99,NA,NA,1,"khang dân 18",3,1,NA,3,1,"",2,NA,1,2,2,2,1,2,"",NA,2,"",NA,3,2,2,99,99,2,3
"8686","19","168","05623","007","006","05623007006",1,2,1,99,NA,NA,1,"khang dân 18",3,1,NA,3,4,"",2,2,1,1,1,2,2,2,"",5,3,"",NA,2,1,2,2,2,2,3
"8687","19","171","05815","002","009","05815002009",1,2,1.5,2,2,1.8,1,"khang dân",2,2,NA,0,4,"",2,2,1,3,2,2,1,2,"",NA,2,"",NA,2,2,2,2,2,2,3
"8688","19","171","05815","002","008","05815002008",1,2,1.8,2,2,1.5,1,"khang dân",2,2,NA,2,4,"",2,2,1,3,2,2,1,2,"",NA,2,"",NA,2,2,2,2,2,2,3
"8689","19","171","05815","002","001","05815002001",1,2,1.7,1,2,1.5,1,"khang dân",3,2,NA,3,4,"",2,2,1,3,1,2,2,2,"",3,2,"",NA,2,2,2,2,2,2,3
"8690","19","171","05815","002","003","05815002003",1,2,1.5,2,2,1.7,1,"khang dân",2,2,NA,2,4,"",2,2,1,3,2,2,1,2,"",NA,2,"",NA,2,2,2,2,2,2,3
"8691","19","171","05815","002","012","05815002012",1,3,1.5,2,2,1.8,1,"khang dân",2,2,NA,2,4,"",2,2,1,3,2,2,1,2,"",NA,2,"",NA,2,2,2,2,2,2,3
"8692","19","171","05815","002","007","05815002007",1,2,1.7,2,2,1.5,1,"khang dân",2,2,NA,2,4,"",2,2,0,3,2,2,1,2,"",NA,2,"",NA,2,2,2,2,2,2,3
"8693","19","171","05815","002","011","05815002011",1,2,1.6,2,2,1.8,1,"khang dân",2,2,NA,0,4,"",2,2,1,3,2,2,1,2,"",NA,2,"",NA,2,2,2,2,2,2,3
"8694","19","171","05815","002","005","05815002005",1,2,1.7,2,2,1.5,1,"khang dân",2,2,NA,2,4,"",2,2,1,3,2,2,1,2,"",NA,2,"",NA,2,2,2,2,2,2,3
"8695","19","171","05815","002","010","05815002010",1,2,1.8,2,2,1.6,1,"khang dân",2,2,NA,2,4,"",2,2,1,3,2,2,1,2,"",NA,2,"",NA,2,2,2,2,2,2,3
"8696","19","171","05815","002","014","05815002014",1,2,1.5,2,2,1.8,1,"khang dân",2,2,NA,2,4,"",2,2,1,3,2,2,1,2,"",NA,2,"",NA,2,2,2,2,2,2,3
"8697","19","171","05842","014","009","05842014009",5,2,1.7,1,2,1.6,1,"khang dân",3,2,NA,3,4,"",99,2,2,2,2,2,1,2,"",NA,2,"",NA,2,2,99,99,99,99,3
"8698","19","171","05842","014","003","05842014003",5,2,1.7,1,2,1.5,1,"bắc thịnh",3,2,NA,3,4,"",99,2,3,2,1,2,2,2,"",3,2,"",NA,3,2,99,99,99,99,3
"8699","19","171","05842","014","014","05842014014",1,2,1.7,1,2,1.7,1,"bắc thịnh",3,2,NA,3,4,"",99,2,1,3,2,2,1,2,"",NA,2,"",NA,3,2,99,99,99,99,3
"8700","19","171","05842","014","015","05842014015",4,2,1.6,1,2,1.6,1,"hương thơm",3,2,NA,3,4,"",2,2,2,2,2,2,1,2,"",NA,2,"",NA,3,2,2,99,2,2,3
"8701","19","171","05842","014","011","05842014011",5,2,1.7,1,2,1.7,1,"bắc thịnh",3,3,NA,3,4,"",99,2,2,2,2,2,1,2,"",NA,2,"",NA,3,2,99,99,99,99,3
"8702","19","171","05842","014","013","05842014013",1,2,1.7,1,2,1.5,1,"khang dân",3,2,NA,3,4,"",99,2,1,2,2,2,1,2,"",NA,2,"",NA,2,2,99,2,2,2,3
"8703","19","171","05845","013","013","05845013013",1,2,0.5,99,NA,NA,2,"khang dân 18",2,1,NA,1,4,"",2,2,0,3,1,2,2,2,"",8,2,"",NA,2,2,99,99,99,99,3
"8704","19","171","05845","013","002","05845013002",1,2,1,20,NA,NA,1,"khang dân",4,4,NA,4,3,"",2,2,0,3,1,2,2,2,"",4,2,"",NA,3,2,99,99,99,99,3
"8705","19","171","05845","013","009","05845013009",99,2,1.5,1,2,1.5,1,"j02",1,1,NA,1,4,"",99,2,0,3,1,2,2,2,"",3,2,"",NA,2,1,2,2,2,2,3
"8706","19","171","05845","013","003","05845013003",1,2,1,99,NA,NA,1,"khang dân",4,1,NA,3,3,"",1,2,0,3,1,2,2,2,"",3,2,"",NA,2,2,2,2,2,2,3
"8707","19","171","05845","013","012","05845013012",1,2,0.5,99,NA,NA,99,"khang dân 18",5,1,NA,3,4,"",2,2,1,3,1,2,2,2,"",8,2,"",NA,2,2,99,99,99,99,3
"8708","19","171","05845","013","006","05845013006",1,2,1,30,NA,NA,1,"khang dân",2,2,NA,2,3,"",2,2,0,3,1,2,2,2,"",5,2,"",NA,3,2,99,99,99,99,3
"8709","19","171","05845","013","001","05845013001",1,2,1,20,NA,NA,1,"khang dân",5,5,NA,4,3,"",1,2,0,3,1,2,2,2,"",5,2,"",NA,3,2,99,99,99,99,3
"8710","19","171","05845","013","011","05845013011",1,2,3,99,NA,NA,1,"khang dân",3,1,NA,3,4,"",2,2,1,3,1,2,2,2,"",3,2,"",NA,2,1,2,2,2,2,3
"8711","19","171","05845","013","005","05845013005",1,2,1,25,NA,NA,1,"khang dân",2,2,NA,2,3,"",99,2,0,3,1,2,2,2,"",5,2,"",NA,3,2,99,99,99,99,3
"8712","19","171","05845","013","007","05845013007",1,2,1,20,NA,NA,1,"khang dân",3,2,NA,3,3,"",2,2,0,3,1,2,2,2,"",20,2,"",NA,3,2,2,99,99,99,3
"8713","19","171","05845","013","014","05845013014",1,2,0.5,99,NA,NA,3,"j02",2,1,NA,1,4,"",99,2,0,3,1,2,2,2,"",7,2,"",NA,2,2,99,99,99,99,3
"8714","19","171","05845","013","008","05845013008",1,2,3.5,99,NA,NA,1,"khang dân",2,1,NA,2,1,"",1,NA,1,3,1,2,2,2,"",5,2,"",NA,2,4,2,2,2,2,3
"8715","19","173","05917","003","002","05917003002",1,2,1,99,NA,NA,1,"BTE",1,1,NA,2,1,"",2,NA,1,3,1,2,2,2,"",6,2,"",NA,3,2,99,99,99,2,3
"8716","19","173","05917","003","007","05917003007",4,2,1,5,2,1.5,1,"bc15",3,2,NA,3,1,"",2,NA,4,3,1,2,2,2,"",3,2,"",NA,3,2,99,99,99,99,3
"8717","19","173","05917","003","001","05917003001",4,2,2,99,NA,NA,99,"khang dân",2,1,NA,1,1,"",99,NA,0,3,1,2,2,2,"",5,2,"",NA,2,1,99,99,99,99,3
"8718","19","173","05917","003","009","05917003009",1,2,1,99,NA,NA,1,"BTE",1,1,NA,3,1,"",99,NA,1,3,1,2,2,2,"",5,2,"",NA,3,2,99,99,99,2,3
"8719","19","173","05917","003","010","05917003010",4,2,1,8,2,2,1,"BTE-1",1,1,NA,3,1,"",2,NA,3,3,1,2,2,2,"",3,2,"",NA,3,2,99,99,99,99,3
"8720","19","173","05917","003","011","05917003011",4,2,2,99,NA,NA,1,"khang dân",1,1,NA,1,1,"",99,NA,0,3,2,2,1,2,"",NA,2,"",NA,2,1,99,99,99,99,3
"8721","19","173","05917","003","014","05917003014",5,2,1,10,2,3,1,"lúa lai",2,2,NA,3,1,"",2,NA,0,3,1,2,2,2,"",3,2,"",NA,2,2,2,2,2,2,3
"8722","19","173","05917","003","015","05917003015",4,2,1,6,2,2,1,"BTE-1",2,1,NA,3,1,"",2,NA,3,3,1,2,2,2,"",3,2,"",NA,3,2,2,2,2,2,3
"8723","19","173","05917","003","006","05917003006",1,2,1,99,NA,NA,1,"BTE",1,1,NA,1,1,"",99,NA,2,3,1,2,2,2,"",6,2,"",NA,3,2,99,2,2,99,3
"8724","19","173","05917","003","012","05917003012",5,2,1,10,2,1.5,1,"khang dân",2,1,NA,3,1,"",2,NA,0,3,1,2,2,2,"",3,2,"",NA,2,1,2,2,2,2,3
"8725","19","173","05917","003","008","05917003008",1,2,1,99,NA,NA,1,"BTE",1,1,NA,2,1,"",99,NA,1,3,1,2,2,2,"",5,2,"",NA,3,2,99,99,99,99,3
"8726","19","173","05917","003","005","05917003005",1,2,1,6,2,1.5,1,"khang dân",2,2,NA,3,1,"",2,NA,0,3,1,2,2,2,"",4,2,"",NA,2,1,2,2,2,2,3
"8727","19","173","05917","003","003","05917003003",1,2,7,7,2,11,1,"bt15",2,1,NA,4,1,"",2,NA,2,3,1,2,2,2,"",3,2,"",NA,3,2,99,99,99,99,3
"8728","19","173","05917","003","013","05917003013",5,2,2,99,NA,NA,1,"khang dân",1,0,1,1,2,"",99,NA,0,3,1,2,2,2,"",5,2,"",NA,3,1,99,99,99,99,3
"8729","20","180","06010","001","006","06010001006",5,2,1,20,NA,NA,2,"khang dân",1,1,NA,3,4,"",2,2,1,3,2,2,1,2,"",NA,3,"",NA,2,1,2,2,2,2,3
"8730","20","180","06010","001","011","06010001011",5,2,1,20,NA,NA,2,"khang dân",1,1,NA,2,4,"",2,2,1,3,2,2,1,2,"",NA,3,"",NA,2,1,2,2,2,2,3
"8731","20","180","06010","001","015","06010001015",4,2,1.2,30,NA,NA,2,"khang dân",2,2,NA,3,4,"",2,2,1,3,2,2,1,2,"",NA,2,"",NA,2,1,2,2,2,2,3
"8732","20","180","06010","001","013","06010001013",5,2,1,30,NA,NA,2,"khang dân",1,1,NA,2,4,"",2,2,1,3,2,2,1,2,"",NA,3,"",NA,2,1,2,2,2,2,3
"8733","20","180","06010","001","007","06010001007",5,2,1.2,50,NA,NA,2,"khang dân",2,2,NA,2,4,"",2,2,1,3,2,2,1,2,"",NA,2,"",NA,2,1,2,99,99,99,3
"8734","20","180","06010","001","008","06010001008",5,2,1,25,NA,NA,2,"khang dân",1,1,NA,2,4,"",2,2,1,3,2,2,1,2,"",NA,3,"",NA,2,1,2,2,2,2,3
"8735","20","180","06010","001","014","06010001014",4,2,1.2,20,NA,NA,1,"khang dân",3,2,NA,3,4,"",2,2,1,3,2,2,1,2,"",NA,2,"",NA,2,2,2,2,2,2,3
"8736","20","180","06010","001","012","06010001012",5,2,1.1,20,NA,NA,2,"khang dân",2,2,NA,2,4,"",2,2,1,3,2,2,1,2,"",NA,2,"",NA,2,1,99,99,2,2,3
"8737","20","180","06010","001","001","06010001001",5,2,1,20,NA,NA,2,"khang dân",1,1,NA,2,4,"",2,2,1,3,2,2,1,2,"",NA,3,"",NA,2,1,99,99,99,99,3
"8738","20","180","06010","001","005","06010001005",5,2,1.2,50,NA,NA,1,"khang dân",2,2,NA,3,4,"",99,2,1,3,2,2,1,2,"",NA,2,"",NA,2,1,99,99,99,99,3
"8739","20","180","06010","001","009","06010001009",4,2,1.2,20,NA,NA,1,"khang dân",3,2,NA,3,4,"",2,2,1,3,2,2,1,2,"",NA,2,"",NA,2,2,2,2,2,2,3
"8740","20","180","06010","001","002","06010001002",5,2,1.1,25,NA,NA,2,"khang dân",2,1,NA,3,4,"",99,2,1,3,2,2,1,2,"",NA,2,"",NA,2,1,99,99,99,99,3
"8741","20","180","06010","001","003","06010001003",4,2,1.2,22,NA,NA,1,"khang dân",3,2,NA,3,4,"",2,2,1,3,2,2,1,2,"",NA,2,"",NA,2,2,2,2,2,2,3
"8742","20","180","06010","001","004","06010001004",4,2,1,20,NA,NA,1,"khang dân",3,2,NA,3,4,"",2,2,1,3,2,2,1,2,"",NA,2,"",NA,2,2,2,2,2,2,3
"8743","20","181","06085","005","002","06085005002",99,99,0,NA,NA,NA,99,"Lua lai GS 63",0,NA,2,0,4,"",2,2,0,2,2,2,1,2,"",NA,2,"",NA,3,1,2,2,2,2,3
"8744","20","181","06085","005","015","06085005015",99,99,0,NA,NA,NA,99,"0",0,NA,2,0,5,"hộ không gieo cấy vụ đông xuân",2,NA,0,3,2,2,1,2,"",NA,3,"",NA,2,1,99,99,99,99,3
"8745","20","181","06085","005","004","06085005004",99,99,0,NA,NA,NA,3,"không biết",0,NA,2,0,4,"",2,2,0,2,2,2,1,2,"",NA,2,"",NA,2,1,2,2,2,2,3
"8746","20","181","06085","005","001","06085005001",1,99,0,NA,NA,NA,99,"0",0,NA,2,0,2,"",2,NA,1,2,2,2,1,2,"",NA,2,"",NA,2,1,99,2,2,2,3
"8747","20","181","06085","005","005","06085005005",99,99,0,NA,NA,NA,99,"Sán ưu 63",0,NA,2,0,4,"",2,2,0,2,2,2,1,2,"",NA,2,"",NA,2,1,2,2,2,2,3
"8748","20","181","06085","005","006","06085005006",99,99,0,NA,NA,NA,99,"0",0,NA,2,0,4,"",2,2,0,2,2,2,1,2,"",NA,2,"",NA,2,1,2,2,2,2,3
"8749","20","181","06085","005","013","06085005013",99,99,0,NA,NA,NA,99,"0",0,NA,2,0,5,"không trồng lúa vụ Đông Xuân",2,NA,0,3,2,2,1,2,"",NA,2,"",NA,2,1,2,2,2,2,3
"8750","20","181","06085","005","007","06085005007",99,99,0,NA,NA,NA,99,"0",0,NA,2,0,5,"hộ không gỉeo cấy vụ đông xuân",2,NA,0,3,2,2,1,2,"",NA,3,"",NA,2,1,2,99,99,99,3
"8751","20","181","06085","005","009","06085005009",99,99,0,NA,NA,NA,99,"Lúa lai SU 63",0,NA,2,0,4,"",99,2,0,2,1,2,2,2,"",5,2,"",NA,3,1,2,2,2,2,3
"8752","20","181","06085","005","011","06085005011",1,2,1,1,2,1,1,"lúa lai",4,3,NA,2,5,"lấy từ suối",2,NA,1,3,2,2,1,2,"",NA,3,"",NA,2,1,2,2,2,2,3
"8753","20","181","06085","005","003","06085005003",99,99,0,NA,NA,NA,99,"0",0,NA,2,0,5,"Hộ không trồng lúa vụ đông xuân",2,NA,0,3,2,2,1,2,"",NA,3,"",NA,2,1,99,2,99,99,3
"8754","20","181","06085","005","014","06085005014",99,99,0,NA,NA,NA,99,"lúa lai sán ưu 63",0,NA,2,0,4,"",99,2,0,2,2,2,1,2,"",NA,2,"",NA,2,1,2,2,2,2,3
"8755","20","181","06085","005","012","06085005012",99,99,0,NA,NA,NA,99,"0",0,NA,2,0,5,"hộ không gieo trồng lúa vụ đông xuân",2,NA,0,3,2,2,1,2,"",NA,3,"",NA,2,1,2,2,99,99,3
"8756","20","181","06085","005","010","06085005010",5,2,1,1,2,1,1,"lúa lai",3,3,NA,3,5,"nước chảy từ suối",2,NA,1,3,2,2,1,2,"",NA,3,"",NA,2,1,2,2,2,2,3
"8757","20","181","06085","005","008","06085005008",99,99,0,NA,NA,NA,99,"0",0,NA,2,0,5,"hộ không gieo trồng lúa vụ đông xuân",2,NA,0,3,2,2,1,2,"",NA,3,"",NA,2,1,2,2,99,99,3
"8758","20","184","06253","005","013","06253005013",5,2,1,2,2,3,1,"DV 108 thuần",2,2,NA,2,4,"",2,2,1,3,2,2,2,1,"máy gặt bằng tay",NA,2,"",NA,2,1,2,2,2,2,3
"8759","20","184","06280","002","011","06280002011",1,2,2,4,2,2,1,"203 thuần",2,2,NA,3,4,"",2,2,1,3,2,2,1,2,"",NA,3,"",NA,2,2,1,1,1,1,3
"8760","20","184","06280","002","006","06280002006",5,2,1,2,2,3,1,"CR203 thuần",1,1,NA,2,4,"",2,2,1,3,2,2,2,1,"máy gặt cầm tay",NA,2,"",NA,3,1,2,2,2,2,3
"8761","20","184","06280","002","007","06280002007",1,2,2,99,NA,NA,1,"203 thuần",1,1,NA,3,4,"",2,2,1,3,2,2,1,2,"",NA,3,"",NA,2,2,1,1,1,99,3
"8762","20","184","06298","002","011","06298002011",5,2,1,3,2,3,1,"CR 203 thuần",1,1,NA,2,4,"",2,2,2,3,2,2,1,1,"máy gặt cầm tay",NA,2,"",NA,3,1,2,2,2,2,3
"8763","20","184","06298","002","013","06298002013",4,2,2,2,2,2,1,"Bao thai",2,0,2,2,2,"",1,NA,1,3,2,2,1,2,"",NA,2,"",NA,3,1,2,2,2,2,3
"8764","20","184","06298","002","014","06298002014",5,2,1,2,2,2,1,"DV 108 thuần",2,2,NA,2,4,"",2,2,1,3,2,2,1,2,"",NA,2,"",NA,3,1,2,2,2,2,3
"8765","20","184","06298","002","002","06298002002",1,2,2,1,2,2,99,"khang dân",0,NA,2,0,2,"",99,NA,0,3,2,2,1,2,"",NA,2,"",NA,3,1,99,99,99,99,3
"8766","20","184","06298","002","006","06298002006",1,2,2,99,NA,NA,1,"Đại dương",2,2,NA,2,4,"",2,2,2,3,2,2,1,2,"",NA,3,"",NA,2,2,1,1,1,2,3
"8767","20","184","06298","002","004","06298002004",5,2,1,2,2,3,1,"CR 203 thuần",2,2,NA,2,4,"",2,2,1,3,2,2,2,1,"máy gặt cầm tay",NA,2,"",NA,3,1,2,2,2,2,3
"8768","20","184","06298","002","009","06298002009",1,2,2,3,2,2,2,"khang dân",3,3,NA,3,4,"",2,2,1,3,2,2,1,2,"",NA,3,"",NA,2,2,1,1,1,99,3
"8769","20","184","06298","002","001","06298002001",1,2,2,99,NA,NA,1,"Khang dân",1,1,NA,0,2,"",99,NA,0,3,2,2,1,2,"",NA,2,"",NA,3,2,99,99,99,99,3
"8770","20","184","06298","002","010","06298002010",1,2,2,99,NA,NA,1,"Đoàn kết",3,3,NA,3,4,"",2,2,0,3,2,2,1,2,"",NA,3,"",NA,2,2,1,1,1,2,3
"8771","20","184","06298","002","005","06298002005",5,2,1,3,2,2,1,"CR 203",2,2,NA,2,4,"",2,2,3,3,2,2,1,2,"",NA,3,"",NA,3,1,2,2,2,2,3
"8772","20","184","06298","002","003","06298002003",1,2,2,99,NA,NA,1,"Khang dân",3,3,NA,2,3,"",2,2,1,3,2,2,1,2,"",NA,3,"",NA,2,2,1,1,1,2,3
"8773","20","184","06298","002","007","06298002007",1,2,2,99,NA,NA,1,"Khang dân",1,1,NA,0,2,"",99,NA,0,3,2,2,1,2,"",NA,1,"",NA,3,2,99,99,99,99,3
"8774","20","186","06385","002","012","06385002012",4,2,1.2,5,2,1.2,1,"bao thai",0,NA,2,2,4,"",2,2,0,3,1,2,2,2,"",5,2,"",NA,2,2,2,2,2,2,3
